CHP_Retrofitted_Min_Power_300-660,CHP_Retrofitted_Min_Power_0-300,CHP_Retrofitted_Time_0-300,CHP_NonRetrofitted_Min_Power_300-660,CHP_NonRetrofitted_Min_Power_0-300,MLT_Band,predicted_loss,predicted_loss_lo95_lat,predicted_loss_hi95_lat,sigma_latent_std,sigma_predictive_std,in_S_0p05,in_S_0p1,in_S_0p2,in_S_0p3
0.4943648894279268,0.6253937481526453,3.2928997625930556,0.4724089215687518,0.40332879743179273,0.368432956340423,0.013248349735054234,0.013092023260748691,0.013404676209359777,0.043089229236828924,0.043100831502698576,false,false,false,false
0.7320121241643582,0.4662581904980775,4.444882682430309,0.33924176813770435,0.638510493382749,0.07595381243648971,0.0076315319975343516,0.007223340707284011,0.008039723287784692,0.11251228018932133,0.11251672406091626,false,true,true,true
0.31558615094416065,0.4188398995851266,3.752143355373761,0.7228812473803561,0.5783913888137306,0.2341203772804541,0.009331350086751383,0.008998106332943666,0.009664593840559099,0.09185402896950644,0.09185947222758767,false,false,false,false
0.36756852510554816,0.5860639573052485,3.6236246238994982,0.4269333899708633,0.6008185683189924,0.2622182570806457,0.010510225268445802,0.010203614421652608,0.010816836115238995,0.08451303672433545,0.08451895276426995,false,false,false,false
0.4005397097945109,0.5077089424037368,4.555768589812246,0.6080663098241561,0.3348637569170982,0.13826603873355314,0.008282365847662683,0.00805356565556141,0.008511166039763957,0.06306560658185813,0.06307353433523231,false,false,true,true
0.5949517299250784,0.383840104417044,2.033955157764163,0.40792532050213326,0.3699936601866178,0.08219877823536839,0.0076997631495663065,0.007375472704422716,0.008024053594709896,0.08938617334127422,0.08939176687255009,false,true,true,true
0.3031806640508261,0.7310084183143095,3.721246964159257,0.41815395688797546,0.7175882518111811,0.32955333829953637,0.012092121694066293,0.011651706848513752,0.012532536539618834,0.12139425726588687,0.12139837600699752,false,false,false,false
0.4913799624564066,0.574428366480875,5.615791117475862,0.5367990111594299,0.3067946779877403,0.05153191459303562,0.007425677505659239,0.0070636588218429604,0.007787696189475517,0.0997854402094813,0.09979045083473663,true,true,true,true
0.5383005014851463,0.4275211824048423,3.321430730647443,0.6700363387289926,0.44210760214922096,0.27105350028943637,0.009965602713248705,0.009720160539213795,0.010211044887283614,0.06765273859311315,0.06766012887327456,false,false,false,false
0.671289876444036,0.6021427196896869,3.900614304192185,0.6663060523294242,0.4662584578963087,0.20311575456439113,0.008734880506862521,0.008492141261306072,0.00897761975241897,0.06690771376391172,0.06691518632652504,false,false,false,true
0.46650725533464976,0.3655890420950203,5.543264243177125,0.6400232093514837,0.6604522209590479,0.06610046497423039,0.007504760126178572,0.007199952515388808,0.007809567736968335,0.08401599967501226,0.08402195071165441,false,true,true,true
0.3564452260180229,0.3210930014440676,2.6934946364622023,0.7202315010286271,0.33900171051421857,0.1871182267641771,0.008989490911140405,0.008650672556048997,0.009328309266231816,0.09339059066632747,0.09339594437129245,false,false,false,true
0.7253121071998561,0.3866191785805727,3.76907581070275,0.6835039952371904,0.6663951558762806,0.3229565365702186,0.009850831056266385,0.009522908528242453,0.010178753584290316,0.09038730672276585,0.09039283830368075,false,false,false,false
0.44930818179932885,0.6458745473601075,4.038895429473699,0.44831736293188607,0.44815266897716854,0.12113429641692526,0.007737917422465299,0.0075281042928861015,0.007947730552044497,0.057832085560021194,0.057840730633539145,false,true,true,true
0.3672460346324896,0.520190810335316,5.2128123375899795,0.664026251245015,0.4720380406153807,0.1889256728668785,0.008806000785009245,0.008576736803718099,0.00903526476630039,0.06319344365365756,0.06320135537160589,false,false,false,true
