HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB,
70.31111111,1391.025,-133.75,4305.011111,2041.177778,0,2289.4,
70.31111111,1391.025,-131.53,4305.011111,2041.177778,0,2184.2,
70.31111111,1391.025,-134.31,4579.9,2171.525,0,2206.5,
70.31111111,1496.9,-133.04,4579.9,2171.525,0,2224.2,
78.04285714,1496.9,-136.11,4579.9,2171.525,0,2260.3,
78.04285714,1496.9,-138.79,4599.771429,2180.942857,0,2306.7,
81.15,1496.9,-136.36,4599.771429,2180.942857,0,2353.1,
81.15,1496.9,-130.84,4599.771429,2180.942857,0,2302.2,
81.15,1496.9,-135.49,4599.771429,2180.942857,0,2302.5,
81.15,1496.9,-132.18,4599.771429,2180.942857,0,2307.3,
81.15,1391.025,-125.14,4579.9,2171.525,0,2246.8,
78.04285714,1391.025,-115.02,4305.011111,2041.177778,0,2161.5,
78.04285714,1126.471429,-106.41,4305.011111,2041.177778,0,2094.3,
69.86666667,1111.642857,-99.62,4268.422222,2023.822222,0,1990.9,
69.86666667,1111.642857,-97.82,4268.422222,2023.822222,0,1995.1,
69.86666667,1111.642857,-97.82,4268.422222,2023.822222,0,1938.8,
69.86666667,1111.642857,-97.82,4268.422222,2023.822222,0,1957,
69.86666667,1111.642857,-97.82,4268.422222,2023.822222,0,1927.5,
77.48571429,1111.642857,-110.49,4541.0625,2153.1125,0,1962.6,
80.5125,1374.425,-118.29,4541.0625,2153.1125,0,2030,
80.5125,1374.425,-120.11,4541.0625,2153.1125,0,2054.4,
80.5125,1374.425,-127.65,4560.671429,2162.4,0,2091.1,
77.48571429,1479.644444,-133.26,4560.671429,2162.4,0,2157.3,
77.48571429,1479.644444,-143.84,4541.0625,2153.1125,0,2229.8,
69.86666667,1374.425,-132.19,4268.422222,2023.822222,0,2271.5,
69.86666667,1374.425,-129.99,4268.422222,2023.822222,0,2162.1,
69.86666667,1374.425,-132.75,4541.0625,2153.1125,0,2185.3,
69.86666667,1479.644444,-131.49,4541.0625,2153.1125,0,2203.8,
77.48571429,1479.644444,-134.53,4541.0625,2153.1125,0,2241.3,
77.48571429,1479.644444,-137.2,4560.671429,2162.4,0,2289.5,
80.5125,1479.644444,-134.79,4560.671429,2162.4,0,2337.9,
80.5125,1479.644444,-129.3,4560.671429,2162.4,0,2284.9,
80.5125,1479.644444,-133.93,4560.671429,2162.4,0,2285.2,
80.5125,1479.644444,-130.63,4560.671429,2162.4,0,2290.1,
80.5125,1374.425,-123.64,4541.0625,2153.1125,0,2227.3,
77.48571429,1374.425,-113.59,4268.422222,2023.822222,0,2138.6,
77.48571429,1111.642857,-105.03,4268.422222,2023.822222,0,2068.7,
69.44444444,1100.8,-98.62,4256.333333,2018.1,0,1988.8,
69.44444444,1100.8,-96.72,4256.333333,2018.1,0,1993,
69.44444444,1100.8,-96.72,4256.333333,2018.1,0,1936.7,
69.44444444,1100.8,-96.72,4256.333333,2018.1,0,1954.9,
69.44444444,1100.8,-96.72,4256.333333,2018.1,0,1922.4,
76.97142857,1100.8,-109.84,4528.15,2146.975,0,1960.5,
79.95,1372.4875,-117.9,4528.15,2146.975,0,2027.8,
79.95,1372.4875,-119.78,4528.15,2146.975,0,2052.2,
79.95,1372.4875,-127.57,4547.7,2156.242857,0,2088.8,
76.97142857,1480.977778,-133.36,4547.7,2156.242857,0,2154.9,
76.97142857,1480.977778,-144.1,4528.15,2146.975,0,2227.4,
69.44444444,1372.4875,-132.26,4256.333333,2018.1,0,2269.1,
69.44444444,1372.4875,-129.99,4256.333333,2018.1,0,2159.8,
69.44444444,1372.4875,-132.84,4528.15,2146.975,0,2183,
69.44444444,1480.977778,-131.53,4528.15,2146.975,0,2201.4,
76.97142857,1480.977778,-134.68,4528.15,2146.975,0,2238.9,
76.97142857,1480.977778,-137.44,4547.7,2156.242857,0,2287,
79.95,1480.977778,-134.94,4547.7,2156.242857,0,2338,
79.95,1480.977778,-129.27,4547.7,2156.242857,0,2282.4,
79.95,1480.977778,-134.05,4547.7,2156.242857,0,2282.7,
79.95,1480.977778,-130.65,4547.7,2156.242857,0,2287.7,
79.95,1372.4875,-123.43,4528.15,2146.975,0,2224.9,
76.97142857,1372.4875,-113.04,4256.333333,2018.1,0,2136.3,
76.97142857,1100.8,-104.2,4256.333333,2018.1,0,2066.5,
69.64444444,1094.742857,-98.06,4259.788889,2019.722222,0,1994.3,
69.64444444,1094.742857,-96.1,4259.788889,2019.722222,0,1998.6,
69.64444444,1094.742857,-96.1,4259.788889,2019.722222,0,1942.1,
69.64444444,1094.742857,-96.1,4259.788889,2019.722222,0,1960.4,
69.64444444,1094.742857,-96.1,4259.788889,2019.722222,0,1913.8,
77.41428571,1094.742857,-109.47,4532.375,2149,0,1965.9,
80.525,1371.1,-117.66,4532.375,2149,0,2033.5,
80.525,1371.1,-119.58,4532.375,2149,0,2058,
80.525,1371.1,-127.49,4551.7,2158.157143,0,2094.7,
77.41428571,1481.3,-133.38,4551.7,2158.157143,0,2161,
77.41428571,1481.3,-144.24,4532.375,2149,0,2233.6,
69.64444444,1371.1,-132.26,4259.788889,2019.722222,0,2275.4,
69.64444444,1371.1,-129.95,4259.788889,2019.722222,0,2165.9,
69.64444444,1371.1,-132.85,4532.375,2149,0,2189.1,
69.64444444,1481.3,-131.52,4532.375,2149,0,2207.6,
77.41428571,1481.3,-134.72,4532.375,2149,0,2245.2,
77.41428571,1481.3,-137.52,4551.7,2158.157143,0,2293.4,
80.525,1481.3,-134.99,4551.7,2158.157143,0,2355.9,
80.525,1481.3,-129.22,4551.7,2158.157143,0,2288.8,
80.525,1481.3,-134.08,4551.7,2158.157143,0,2289.1,
80.525,1481.3,-130.63,4551.7,2158.157143,0,2294,
80.525,1371.1,-123.29,4532.375,2149,0,2231.1,
77.41428571,1371.1,-112.73,4259.788889,2019.722222,0,2142.2,
77.41428571,1094.742857,-103.74,4259.788889,2019.722222,0,2072.3,
70.16666667,1089.257143,-97.57,4241.077778,2010.877778,0,1999.9,
70.16666667,1089.257143,-95.65,4241.077778,2010.877778,0,2004.2,
70.16666667,1089.257143,-95.65,4241.077778,2010.877778,0,1947.5,
70.16666667,1089.257143,-95.65,4241.077778,2010.877778,0,1965.9,
70.16666667,1089.257143,-95.65,4241.077778,2010.877778,0,1921.7,
78.05714286,1089.257143,-108.86,4513.5625,2140.075,0,1971.5,
81.225,1362.625,-116.96,4513.5625,2140.075,0,2039.2,
81.225,1362.625,-118.86,4513.5625,2140.075,0,2063.7,
81.225,1362.625,-126.69,4532.271429,2148.942857,0,2100.6,
78.05714286,1471.7,-132.52,4532.271429,2148.942857,0,2167,
78.05714286,1471.7,-143.28,4513.5625,2140.075,0,2239.9,
70.16666667,1362.625,-131.41,4241.077778,2010.877778,0,2281.8,
70.16666667,1362.625,-129.12,4241.077778,2010.877778,0,2171.9,
70.16666667,1362.625,-131.99,4513.5625,2140.075,0,2195.2,
70.16666667,1471.7,-130.68,4513.5625,2140.075,0,2213.8,
78.05714286,1471.7,-133.85,4513.5625,2140.075,0,2251.5,
78.05714286,1471.7,-136.62,4532.271429,2148.942857,0,2299.9,
81.225,1471.7,-134.11,4532.271429,2148.942857,0,2360.2,
81.225,1471.7,-128.41,4532.271429,2148.942857,0,2295.2,
81.225,1471.7,-133.21,4532.271429,2148.942857,0,2295.5,
81.225,1471.7,-129.79,4532.271429,2148.942857,0,2300.5,
81.225,1362.625,-122.53,4513.5625,2140.075,0,2237.3,
78.05714286,1362.625,-112.08,4241.077778,2010.877778,0,2148.2,
78.05714286,1089.257143,-103.19,4241.077778,2010.877778,0,2078.1,
69.93333333,1079.271429,-96.75,4221.344444,2001.533333,0,2005.4,
69.93333333,1079.271429,-94.69,4221.344444,2001.533333,0,2009.5,
69.93333333,1079.271429,-94.69,4221.344444,2001.533333,0,1955.1,
69.93333333,1079.271429,-94.69,4221.344444,2001.533333,0,1972.7,
69.93333333,1079.271429,-94.69,4221.344444,2001.533333,0,1947.5,
77.7,1079.271429,-108.01,4492.1875,2129.925,0,1978.1,
80.7875,1352.7875,-116.09,4492.1875,2129.925,0,2043.2,
80.7875,1352.7875,-117.98,4492.1875,2129.925,0,2066.8,
80.7875,1352.7875,-125.79,4510.942857,2138.828571,0,2102.2,
77.7,1462.1,-131.6,4510.942857,2138.828571,0,2166.2,
77.7,1462.1,-142.79,4492.1875,2129.925,0,2236.3,
69.93333333,1352.7875,-130.49,4221.344444,2001.533333,0,2276.6,
69.93333333,1352.7875,-128.21,4221.344444,2001.533333,0,2170.9,
69.93333333,1352.7875,-131.07,4492.1875,2129.925,0,2193.3,
69.93333333,1462.1,-129.76,4492.1875,2129.925,0,2211.1,
77.7,1462.1,-132.92,4492.1875,2129.925,0,2247.4,
77.7,1462.1,-135.68,4510.942857,2138.828571,0,2293.9,
80.7875,1462.1,-133.18,4510.942857,2138.828571,0,2340.3,
80.7875,1462.1,-127.5,4510.942857,2138.828571,0,2289.4,
80.7875,1462.1,-132.29,4510.942857,2138.828571,0,2289.8,
80.7875,1462.1,-128.88,4510.942857,2138.828571,0,2294.5,
80.7875,1352.7875,-121.64,4492.1875,2129.925,0,2233.8,
77.7,1352.7875,-111.22,4221.344444,2001.533333,0,2148.1,
77.7,1079.271429,-102.36,4221.344444,2001.533333,0,2080.6,
69.25555556,1074.2,-96.36,4211.177778,1996.677778,0,1990.4,
69.25555556,1074.2,-94.18,4211.177778,1996.677778,0,1994.1,
69.25555556,1074.2,-94.18,4211.177778,1996.677778,0,1944.7,
69.25555556,1074.2,-94.18,4211.177778,1996.677778,0,1960.7,
69.25555556,1074.2,-94.18,4211.177778,1996.677778,0,1940.7,
76.78571429,1074.2,-107.58,4482.1,2125.15,0,1965.6,
79.8,1347.35,-115.62,4482.1,2125.15,0,2024.7,
79.8,1347.35,-117.51,4482.1,2125.15,0,2046.1,
79.8,1347.35,-125.28,4500.442857,2133.842857,0,2078.3,
76.78571429,1456.7,-131.07,4500.442857,2133.842857,0,2136.3,
76.78571429,1456.7,-142.59,4482.1,2125.15,0,2199.9,
69.25555556,1347.35,-129.97,4211.177778,1996.677778,0,2236.4,
69.25555556,1347.35,-127.7,4211.177778,1996.677778,0,2140.6,
69.25555556,1347.35,-130.55,4482.1,2125.15,0,2160.9,
69.25555556,1456.7,-129.24,4482.1,2125.15,0,2177.1,
76.78571429,1456.7,-132.39,4482.1,2125.15,0,2210,
76.78571429,1456.7,-135.14,4500.442857,2133.842857,0,2252.2,
79.8,1456.7,-132.65,4500.442857,2133.842857,0,2298.5,
79.8,1456.7,-126.99,4500.442857,2133.842857,0,2248.1,
79.8,1456.7,-131.76,4500.442857,2133.842857,0,2248.4,
79.8,1456.7,-128.36,4500.442857,2133.842857,0,2252.7,
79.8,1347.35,-121.15,4482.1,2125.15,0,2197.6,
76.78571429,1347.35,-110.77,4211.177778,1996.677778,0,2119.9,
76.78571429,1074.2,-101.94,4211.177778,1996.677778,0,2058.7,
69.1,1082.914286,-97.01,4216.888889,1999.4,0,1958.8,
69.1,1082.914286,-95.16,4216.888889,1999.4,0,1962.6,
69.1,1082.914286,-95.16,4216.888889,1999.4,0,1913.2,
69.1,1082.914286,-95.16,4216.888889,1999.4,0,1929.2,
69.1,1082.914286,-95.16,4216.888889,1999.4,0,1909.1,
76.5,1082.914286,-108.04,4485.2375,2126.625,0,1934,
79.475,1349.75,-115.95,4485.2375,2126.625,0,1993.1,
79.475,1349.75,-117.8,4485.2375,2126.625,0,2014.5,
79.475,1349.75,-125.45,4504.971429,2136,0,2046.6,
76.5,1456.477778,-131.14,4504.971429,2136,0,2104.6,
76.5,1456.477778,-141.8,4485.2375,2126.625,0,2168.2,
69.1,1349.75,-130.06,4216.888889,1999.4,0,2204.7,
69.1,1349.75,-127.83,4216.888889,1999.4,0,2108.9,
69.1,1349.75,-130.63,4485.2375,2126.625,0,2129.2,
69.1,1456.477778,-129.35,4485.2375,2126.625,0,2145.4,
76.5,1456.477778,-132.44,4485.2375,2126.625,0,2178.2,
76.5,1456.477778,-135.15,4504.971429,2136,0,2220.4,
79.475,1456.477778,-132.7,4504.971429,2136,0,2266.8,
79.475,1456.477778,-127.13,4504.971429,2136,0,2216.4,
79.475,1456.477778,-131.82,4504.971429,2136,0,2216.7,
79.475,1456.477778,-128.48,4504.971429,2136,0,2221,
79.475,1349.75,-121.39,4485.2375,2126.625,0,2165.9,
76.5,1349.75,-111.18,4216.888889,1999.4,0,2088.2,
76.5,1082.914286,-102.5,4216.888889,1999.4,0,2027,
69.1,1081.3,-96.88,4221.666667,2001.666667,0,1924.7,
69.1,1081.3,-95.1,4221.666667,2001.666667,0,1928.5,
69.1,1081.3,-95.1,4221.666667,2001.666667,0,1877.2,
69.1,1081.3,-95.1,4221.666667,2001.666667,0,1893.8,
69.1,1081.3,-95.1,4221.666667,2001.666667,0,1871.8,
76.5,1081.3,-107.65,4486.1,2127.0375,0,1898.9,
79.475,1341.775,-115.38,4486.1,2127.0375,0,1960.3,
79.475,1341.775,-117.19,4486.1,2127.0375,0,1982.6,
79.475,1341.775,-124.66,4507.857143,2137.371429,0,2015.9,
76.5,1446.188889,-130.22,4507.857143,2137.371429,0,2076.2,
76.5,1446.188889,-140.76,4486.1,2127.0375,0,2142.3,
69.1,1341.775,-129.16,4221.666667,2001.666667,0,2180.3,
69.1,1341.775,-126.98,4221.666667,2001.666667,0,2080.7,
69.1,1341.775,-129.72,4486.1,2127.0375,0,2101.8,
69.1,1446.188889,-128.47,4486.1,2127.0375,0,2118.6,
76.5,1446.188889,-131.49,4486.1,2127.0375,0,2152.8,
76.5,1446.188889,-134.13,4507.857143,2137.371429,0,2196.7,
79.475,1446.188889,-131.74,4507.857143,2137.371429,0,2243,
79.475,1446.188889,-126.3,4507.857143,2137.371429,0,2192.5,
79.475,1446.188889,-130.89,4507.857143,2137.371429,0,2192.7,
79.475,1446.188889,-127.62,4507.857143,2137.371429,0,2197.2,
79.475,1341.775,-120.69,4486.1,2127.0375,0,2140,
76.5,1341.775,-110.72,4221.666667,2001.666667,0,2059.2,
76.5,1081.3,-102.24,4221.666667,2001.666667,0,1995.6,
69.17777778,1063.485714,-95.25,4200.455556,1991.611111,0,1916.8,
69.17777778,1063.485714,-93.45,4200.455556,1991.611111,0,1920.7,
69.17777778,1063.485714,-93.45,4200.455556,1991.611111,0,1869.5,
69.17777778,1063.485714,-93.45,4200.455556,1991.611111,0,1886.1,
69.17777778,1063.485714,-93.45,4200.455556,1991.611111,0,1864.1,
76.62857143,1063.485714,-106.11,4462.8625,2116.025,0,1891.1,
79.6,1326.1375,-113.91,4462.8625,2116.025,0,1952.4,
79.6,1326.1375,-115.73,4462.8625,2116.025,0,1974.6,
79.6,1326.1375,-123.26,4484.8,2126.442857,0,2007.9,
76.62857143,1431.311111,-128.87,4484.8,2126.442857,0,2068.1,
76.62857143,1431.311111,-139.45,4462.8625,2116.025,0,2134,
69.17777778,1326.1375,-127.8,4200.455556,1991.611111,0,2171.9,
69.17777778,1326.1375,-125.6,4200.455556,1991.611111,0,2072.5,
69.17777778,1326.1375,-128.36,4462.8625,2116.025,0,2093.6,
69.17777778,1431.311111,-127.1,4462.8625,2116.025,0,2110.3,
76.62857143,1431.311111,-130.14,4462.8625,2116.025,0,2144.5,
76.62857143,1431.311111,-132.81,4484.8,2126.442857,0,2188.2,
79.6,1431.311111,-130.4,4484.8,2126.442857,0,2234.6,
79.6,1431.311111,-124.91,4484.8,2126.442857,0,2184,
79.6,1431.311111,-129.54,4484.8,2126.442857,0,2184.3,
79.6,1431.311111,-126.25,4484.8,2126.442857,0,2188.8,
79.6,1326.1375,-119.26,4462.8625,2116.025,0,2131.7,
76.62857143,1326.1375,-109.21,4200.455556,1991.611111,0,2051.1,
76.62857143,1063.485714,-100.66,4200.455556,1991.611111,0,1987.6,
69.33333333,1051.742857,-94.2,4188.311111,1985.866667,0,1922.1,
69.33333333,1051.742857,-92.44,4188.311111,1985.866667,0,1926.1,
69.33333333,1051.742857,-92.44,4188.311111,1985.866667,0,1873.1,
69.33333333,1051.742857,-92.44,4188.311111,1985.866667,0,1890.2,
69.33333333,1051.742857,-92.44,4188.311111,1985.866667,0,1866.5,
76.91428571,1051.742857,-104.9,4444.2625,2107.2,0,1895.5,
79.9375,1310.475,-112.58,4444.2625,2107.2,0,1958.9,
79.9375,1310.475,-114.38,4444.2625,2107.2,0,1981.9,
79.9375,1310.475,-121.8,4468.785714,2118.842857,0,2016.4,
76.91428571,1414.2,-127.32,4468.785714,2118.842857,0,2078.7,
76.91428571,1414.2,-137.83,4444.2625,2107.2,0,2146.9,
69.33333333,1310.475,-126.27,4188.311111,1985.866667,0,2186.2,
69.33333333,1310.475,-124.1,4188.311111,1985.866667,0,2083.2,
69.33333333,1310.475,-126.82,4444.2625,2107.2,0,2105.1,
69.33333333,1414.2,-125.58,4444.2625,2107.2,0,2122.4,
76.91428571,1414.2,-128.58,4444.2625,2107.2,0,2157.7,
76.91428571,1414.2,-131.2,4468.785714,2118.842857,0,2203.1,
79.9375,1414.2,-128.83,4468.785714,2118.842857,0,2249.5,
79.9375,1414.2,-123.42,4468.785714,2118.842857,0,2198.7,
79.9375,1414.2,-127.98,4468.785714,2118.842857,0,2199,
79.9375,1414.2,-124.74,4468.785714,2118.842857,0,2203.7,
79.9375,1310.475,-117.85,4444.2625,2107.2,0,2144.5,
76.91428571,1310.475,-107.95,4188.311111,1985.866667,0,2061.1,
76.91428571,1051.742857,-99.53,4188.311111,1985.866667,0,1995.4,
69.6,1050.985714,-94.15,4157.033333,1971.044444,0,1947.3,
69.6,1050.985714,-92.46,4157.033333,1971.044444,0,1951.3,
69.6,1050.985714,-92.46,4157.033333,1971.044444,0,1897.7,
69.6,1050.985714,-92.46,4157.033333,1971.044444,0,1915.1,
69.6,1050.985714,-92.46,4157.033333,1971.044444,0,1890.8,
77.25714286,1050.985714,-104.58,4411.6375,2091.7375,0,1920.3,
80.35,1303.1875,-112.07,4411.6375,2091.7375,0,1984.4,
80.35,1303.1875,-113.83,4411.6375,2091.7375,0,2007.7,
80.35,1303.1875,-121.07,4435.685714,2103.128571,0,2042.5,
77.25714286,1404.577778,-126.46,4435.685714,2103.128571,0,2105.4,
77.25714286,1404.577778,-136.86,4411.6375,2091.7375,0,2174.3,
69.6,1303.1875,-125.43,4157.033333,1971.044444,0,2214,
69.6,1303.1875,-123.32,4157.033333,1971.044444,0,2110,
69.6,1303.1875,-125.97,4411.6375,2091.7375,0,2132.1,
69.6,1404.577778,-124.76,4411.6375,2091.7375,0,2149.6,
77.25714286,1404.577778,-127.68,4411.6375,2091.7375,0,2185.3,
77.25714286,1404.577778,-130.24,4435.685714,2103.128571,0,2231.1,
80.35,1404.577778,-127.93,4435.685714,2103.128571,0,2277.5,
80.35,1404.577778,-122.65,4435.685714,2103.128571,0,2226.7,
80.35,1404.577778,-127.1,4435.685714,2103.128571,0,2227,
80.35,1404.577778,-123.94,4435.685714,2103.128571,0,2231.7,
80.35,1303.1875,-117.22,4411.6375,2091.7375,0,2171.9,
77.25714286,1303.1875,-107.56,4157.033333,1971.044444,0,2087.6,
77.25714286,1050.985714,-99.34,4157.033333,1971.044444,0,2021.2,
69.82222222,1048.414286,-93.91,4139.244444,1962.555556,0,1957.7,
69.82222222,1048.414286,-92.2,4139.244444,1962.555556,0,1961.9,
69.82222222,1048.414286,-92.2,4139.244444,1962.555556,0,1906.5,
69.82222222,1048.414286,-92.2,4139.244444,1962.555556,0,1924.4,
69.82222222,1048.414286,-92.2,4139.244444,1962.555556,0,1895.1,
77.47142857,1048.414286,-104.41,4398.225,2085.3625,0,1929.9,
80.5125,1302.2125,-111.95,4398.225,2085.3625,0,1996.2,
80.5125,1302.2125,-113.71,4398.225,2085.3625,0,2020.2,
80.5125,1302.2125,-121,4419.571429,2095.514286,0,2056.3,
77.47142857,1404.188889,-126.42,4419.571429,2095.514286,0,2121.3,
77.47142857,1404.188889,-136.85,4398.225,2085.3625,0,2192.7,
69.82222222,1302.2125,-125.39,4139.244444,1962.555556,0,2233.7,
69.82222222,1302.2125,-123.26,4139.244444,1962.555556,0,2126.1,
69.82222222,1302.2125,-125.93,4398.225,2085.3625,0,2149,
69.82222222,1404.188889,-124.71,4398.225,2085.3625,0,2167.1,
77.47142857,1404.188889,-127.65,4398.225,2085.3625,0,2204,
77.47142857,1404.188889,-130.23,4419.571429,2095.514286,0,2251.4,
80.5125,1404.188889,-127.9,4419.571429,2095.514286,0,2300.4,
80.5125,1404.188889,-122.59,4419.571429,2095.514286,0,2246.8,
80.5125,1404.188889,-127.07,4419.571429,2095.514286,0,2247.1,
80.5125,1404.188889,-123.88,4419.571429,2095.514286,0,2252,
80.5125,1302.2125,-117.13,4398.225,2085.3625,0,2190.2,
77.47142857,1302.2125,-107.41,4139.244444,1962.555556,0,2103,
77.47142857,1048.414286,-99.13,4139.244444,1962.555556,0,2034.3,
70.41111111,1044.314286,-93.52,4146.755556,1966.144444,0,1961.2,
70.41111111,1044.314286,-91.76,4146.755556,1966.144444,0,1965.3,
70.41111111,1044.314286,-91.76,4146.755556,1966.144444,0,1909.8,
70.41111111,1044.314286,-91.76,4146.755556,1966.144444,0,1927.8,
70.41111111,1044.314286,-91.76,4146.755556,1966.144444,0,1895.9,
77.97142857,1044.314286,-104.22,4409.925,2090.925,0,1933.3,
81.025,1302.8625,-111.89,4409.925,2090.925,0,1999.7,
81.025,1302.8625,-113.69,4409.925,2090.925,0,2023.8,
81.025,1302.8625,-121.11,4429.571429,2100.228571,0,2059.9,
77.97142857,1406.566667,-126.63,4429.571429,2100.228571,0,2125.1,
77.97142857,1406.566667,-137.14,4409.925,2090.925,0,2196.5,
70.41111111,1302.8625,-125.58,4146.755556,1966.144444,0,2237.6,
70.41111111,1302.8625,-123.41,4146.755556,1966.144444,0,2129.9,
70.41111111,1302.8625,-126.13,4409.925,2090.925,0,2152.7,
70.41111111,1406.566667,-124.89,4409.925,2090.925,0,2170.9,
77.97142857,1406.566667,-127.89,4409.925,2090.925,0,2207.9,
77.97142857,1406.566667,-130.51,4429.571429,2100.228571,0,2255.3,
81.025,1406.566667,-128.13,4429.571429,2100.228571,0,2306.5,
81.025,1406.566667,-122.73,4429.571429,2100.228571,0,2250.8,
81.025,1406.566667,-127.29,4429.571429,2100.228571,0,2251.1,
81.025,1406.566667,-124.05,4429.571429,2100.228571,0,2255.9,
81.025,1302.8625,-117.17,4409.925,2090.925,0,2194,
77.97142857,1302.8625,-107.27,4146.755556,1966.144444,0,2106.6,
77.97142857,1044.314286,-98.85,4146.755556,1966.144444,0,2037.8,
70.76666667,1053.328571,-94.33,4168.877778,1976.633333,0,1971.2,
70.76666667,1053.328571,-92.49,4168.877778,1976.633333,0,1975.2,
70.76666667,1053.328571,-92.49,4168.877778,1976.633333,0,1921.4,
70.76666667,1053.328571,-92.49,4168.877778,1976.633333,0,1938.8,
70.76666667,1053.328571,-92.49,4168.877778,1976.633333,0,1914.2,
78.25714286,1053.328571,-105.3,4430.8375,2100.85,0,1944.1,
81.25,1318.9,-113.18,4430.8375,2100.85,0,2008.6,
81.25,1318.9,-115.02,4430.8375,2100.85,0,2031.9,
81.25,1318.9,-122.64,4451.871429,2110.814286,0,2066.9,
78.25714286,1425.122222,-128.3,4451.871429,2110.814286,0,2130.2,
78.25714286,1425.122222,-138.94,4430.8375,2100.85,0,2199.5,
70.76666667,1318.9,-127.22,4168.877778,1976.633333,0,2239.4,
70.76666667,1318.9,-125,4168.877778,1976.633333,0,2134.9,
70.76666667,1318.9,-127.79,4430.8375,2100.85,0,2157,
70.76666667,1425.122222,-126.51,4430.8375,2100.85,0,2174.7,
78.25714286,1425.122222,-129.59,4430.8375,2100.85,0,2210.5,
78.25714286,1425.122222,-132.28,4451.871429,2110.814286,0,2256.6,
81.25,1425.122222,-129.85,4451.871429,2110.814286,0,2303,
81.25,1425.122222,-124.3,4451.871429,2110.814286,0,2252.1,
81.25,1425.122222,-128.98,4451.871429,2110.814286,0,2252.4,
81.25,1425.122222,-125.65,4451.871429,2110.814286,0,2257.2,
81.25,1318.9,-118.59,4430.8375,2100.85,0,2197.1,
78.25714286,1318.9,-108.43,4168.877778,1976.633333,0,2112.3,
78.25714286,1053.328571,-99.79,4168.877778,1976.633333,0,2045.6,
71.72222222,1070.628571,-95.92,4170.088889,1977.2,0,1977.1,
71.72222222,1070.628571,-94.19,4170.088889,1977.2,0,1981,
71.72222222,1070.628571,-94.19,4170.088889,1977.2,0,1929.3,
71.72222222,1070.628571,-94.19,4170.088889,1977.2,0,1946.1,
71.72222222,1070.628571,-94.19,4170.088889,1977.2,0,1923.6,
78.88571429,1070.628571,-106.51,4425,2098.075,0,1951.2,
81.7125,1326.575,-114.11,4425,2098.075,0,2013,
81.7125,1326.575,-115.89,4425,2098.075,0,2035.5,
81.7125,1326.575,-123.23,4449.342857,2109.628571,0,2069.1,
78.88571429,1429.311111,-128.7,4449.342857,2109.628571,0,2129.8,
78.88571429,1429.311111,-139.16,4425,2098.075,0,2196.4,
71.72222222,1326.575,-127.66,4170.088889,1977.2,0,2234.7,
71.72222222,1326.575,-125.51,4170.088889,1977.2,0,2134.3,
71.72222222,1326.575,-128.2,4425,2098.075,0,2155.6,
71.72222222,1429.311111,-126.97,4425,2098.075,0,2172.5,
78.88571429,1429.311111,-129.94,4425,2098.075,0,2207,
78.88571429,1429.311111,-132.54,4449.342857,2109.628571,0,2251.2,
81.7125,1429.311111,-130.19,4449.342857,2109.628571,0,2297.6,
81.7125,1429.311111,-124.84,4449.342857,2109.628571,0,2247,
81.7125,1429.311111,-129.35,4449.342857,2109.628571,0,2247.2,
81.7125,1429.311111,-126.14,4449.342857,2109.628571,0,2251.8,
81.7125,1326.575,-119.33,4425,2098.075,0,2194.1,
78.88571429,1326.575,-109.53,4170.088889,1977.2,0,2112.7,
78.88571429,1070.628571,-101.19,4170.088889,1977.2,0,2048.6,
72.06666667,1072.757143,-96.13,4157.9,1971.455556,0,1975.9,
72.06666667,1072.757143,-94.44,4157.9,1971.455556,0,1979.6,
72.06666667,1072.757143,-94.44,4157.9,1971.455556,0,1930.8,
72.06666667,1072.757143,-94.44,4157.9,1971.455556,0,1946.6,
72.06666667,1072.757143,-94.44,4157.9,1971.455556,0,1927.2,
79.2,1072.757143,-106.55,4414.8125,2093.2625,0,1951.4,
82.0375,1324.725,-114.04,4414.8125,2093.2625,0,2009.7,
82.0375,1324.725,-115.79,4414.8125,2093.2625,0,2030.9,
82.0375,1324.725,-123.02,4437.814286,2104.142857,0,2062.5,
79.2,1426.044444,-128.4,4437.814286,2104.142857,0,2119.7,
79.2,1426.044444,-138.8,4414.8125,2093.2625,0,2182.5,
72.06666667,1324.725,-127.38,4157.9,1971.455556,0,2218.5,
72.06666667,1324.725,-125.27,4157.9,1971.455556,0,2124,
72.06666667,1324.725,-127.92,4414.8125,2093.2625,0,2144,
72.06666667,1426.044444,-126.71,4414.8125,2093.2625,0,2160,
79.2,1426.044444,-129.63,4414.8125,2093.2625,0,2192.4,
79.2,1426.044444,-132.19,4437.814286,2104.142857,0,2234.1,
82.0375,1426.044444,-129.87,4437.814286,2104.142857,0,2280.4,
82.0375,1426.044444,-124.61,4437.814286,2104.142857,0,2230.1,
82.0375,1426.044444,-129.05,4437.814286,2104.142857,0,2230.3,
82.0375,1426.044444,-125.89,4437.814286,2104.142857,0,2234.6,
82.0375,1324.725,-119.18,4414.8125,2093.2625,0,2180.3,
79.2,1324.725,-109.53,4157.9,1971.455556,0,2103.6,
79.2,1072.757143,-101.32,4157.9,1971.455556,0,2043.2,
71.84444444,1072.9,-96.14,4175.033333,1979.544444,0,1960.5,
71.84444444,1072.9,-94.45,4175.033333,1979.544444,0,1964.3,
