Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,1103,9199.023526,6152.125528,6956.471669,21919.23855,0,2121.5106
,,,,,1104,8554.534036,5835.993019,6488.735216,20993.50086,0,2057.7139
,,,,,1105,8472.065137,5637.891713,6322.014176,20545.12317,0,2017.6075
,,,,,1106,8472.065137,5636.848239,6258.355575,20275.86529,0,2021.2446
,,,,,1107,8472.065137,5636.848239,6258.355575,20130.9917,0,1995.2934
,,,,,1108,8472.065137,5636.848239,6258.355575,20130.9917,0,1995.2934
,,,,,1109,8598.28873,5636.848239,6258.355575,20130.9917,0,1995.2934
,,,,,1110,9680.687075,5926.171255,6894.587215,20396.30853,0,1995.2934
,,,,,1111,10367.69294,6409.613881,7305.447143,21036.57348,0,2050.3414
,,,,,1112,10240.14484,6325.703455,7401.624184,20852.14082,0,2070.6895
,,,,,1113,10541.36783,6282.065321,7798.842199,21585.86572,0,2101.3591
,,,,,1114,10723.8806,6352.043368,8094.334011,22366.4119,0,2156.6037
,,,,,1115,11199.43635,6656.975766,8831.818163,22675.64248,0,2217.1565
,,,,,1116,11071.34086,6731.69025,8038.123677,22216.72989,0,2251.9547
,,,,,1117,10352.59525,6419.585325,7922.142293,21920.14963,0,2160.634
,,,,,1118,10453.31762,6271.932627,8067.662283,22309.90568,0,2179.9991
,,,,,1119,10437.27759,6432.84376,8001.107086,22355.93887,0,2195.4322
,,,,,1120,10624.17153,6421.978189,8161.702984,22460.14067,0,2226.7899
,,,,,1121,12149.0262,6558.833552,8302.155159,22387.24951,0,2266.9946
,,,,,1122,11362.11838,7231.11633,8175.063608,21907.68434,0,2384.1682
,,,,,1123,10736.87769,6880.991208,7885.814647,21684.22458,0,2263.1609
,,,,,1124,10995.15544,6784.493992,8129.684754,21973.61878,0,2263.4558
,,,,,1125,10630.24666,6679.863151,7956.182738,22097.84235,0,2267.5844
,,,,,1126,9955.93563,6611.635599,7587.802687,23839.18003,0,2215.0922
,,,,,1127,9267.370164,6185.865544,7057.900541,22067.72703,0,2140.974
,,,,,1128,8607.528294,5882.767502,6607.024275,21111.34673,0,2082.6821
,,,,,1129,8495.151901,5634.468286,6338.280866,20542.80938,0,2016.2313
,,,,,1130,8495.151901,5634.08106,6269.522956,20254.26034,0,2019.9667
,,,,,1131,8495.151901,5634.08106,6269.522956,20079.98857,0,1992.6393
,,,,,1132,8495.151901,5634.08106,6269.522956,20079.98857,0,1992.6393
,,,,,1133,8625.153614,5634.08106,6269.522956,20079.98857,0,1992.6393
,,,,,1134,9722.463902,5920.025244,6930.360018,20383.33282,0,1992.6393
,,,,,1135,10418.93449,6398.902117,7355.216903,21069.46997,0,2049.8499
,,,,,1136,10289.62919,6315.784161,7454.670452,20871.82351,0,2070.8861
,,,,,1137,10595.00205,6272.558157,7865.420679,21658.1166,0,2102.3421
,,,,,1138,10780.02926,6341.875314,8170.979148,22494.58551,0,2159.2578
,,,,,1139,11262.13662,6643.927853,8916.777844,22825.97112,0,2221.58
,,,,,1140,11132.27639,6717.936715,8112.853871,22334.17943,0,2257.3612
,,,,,1141,10403.6288,6408.779388,7992.921295,22016.3505,0,2163.3864
,,,,,1142,10505.73879,6262.521159,8143.398782,22434.03087,0,2183.3413
,,,,,1143,10489.47778,6421.912607,8074.576218,22483.36213,0,2199.2659
,,,,,1144,10678.94652,6411.149653,8240.643212,22595.02954,0,2231.5083
,,,,,1145,12214.935,6546.71252,8385.880237,22516.91605,0,2272.8926
,,,,,1146,11427.05989,7215.432592,8254.458999,22002.99212,0,2390.1645
,,,,,1147,10793.2054,6865.827637,7955.356057,21763.52244,0,2268.8623
,,,,,1148,11055.04138,6770.241766,8207.534202,22073.65047,0,2269.1572
,,,,,1149,10685.10534,6666.599085,8028.121412,22206.77412,0,2273.3841
,,,,,1150,10001.50449,6599.01589,7647.191585,23998.71951,0,2219.4174
,,,,,1151,9303.452823,6177.266915,7099.237015,22174.50117,0,2143.1366
,,,,,1152,8634.520468,5877.031407,6633.000537,21149.60039,0,2083.1736
,,,,,1153,8453.188768,5666.617712,6327.142705,20663.38905,0,2008.9571
,,,,,1154,8453.188768,5665.146042,6252.187121,20379.57229,0,2013.2823
,,,,,1155,8453.188768,5665.146042,6252.187121,20212.51212,0,1976.3215
,,,,,1156,8453.188768,5665.146042,6252.187121,20212.51212,0,1976.3215
,,,,,1157,8593.620317,5665.146042,6252.187121,20212.51212,0,1976.3215
,,,,,1158,9732.096361,5956.673722,6942.929487,20506.52794,0,1980.3518
,,,,,1159,10454.69514,6443.095472,7384.798202,21181.41228,0,2048.572
,,,,,1160,10320.53893,6358.667963,7488.234003,20987.00727,0,2073.2453
,,,,,1161,10637.36791,6314.760918,7915.43121,21760.40497,0,2110.3044
,,,,,1162,10829.33644,6385.170191,8233.224644,22583.1556,0,2177.2467
,,,,,1163,11329.53013,6691.981677,8989.128792,22909.1064,0,2250.6768
,,,,,1164,11194.79817,6767.156575,8172.771953,22425.38022,0,2292.8475
,,,,,1165,10438.81526,6453.128363,8048.037119,22112.76375,0,2182.26
,,,,,1166,10544.75592,6304.565783,8204.539923,22523.59407,0,2205.6554
,,,,,1167,10527.88488,6466.4685,8132.961613,22572.11628,0,2224.3324
,,,,,1168,10724.46156,6455.535973,8305.678148,22681.95232,0,2262.2762
,,,,,1169,12291.18593,6593.234681,8456.730655,22605.11991,0,2311.033
,,,,,1170,11500.64051,7267.8421,8320.047137,22099.62445,0,2429.2879
,,,,,1171,10843.00688,6917.377572,8008.96772,21864.08213,0,2306.3146
,,,,,1172,11114.66568,6820.28571,8271.24341,22169.12399,0,2306.7078
,,,,,1173,10730.85143,6715.010102,8084.646695,22300.06438,0,2311.7211
,,,,,1174,10021.6052,6646.36211,7688.463936,24079.5953,0,2248.121
,,,,,1175,9297.366019,6217.968328,7118.568541,22268.32071,0,2158.3731
,,,,,1176,8603.33857,5913.002502,6633.66334,21260.22854,0,2087.6954
,,,,,1177,8428.000523,5806.335307,6364.395095,20811.33267,0,2028.4205
,,,,,1178,8428.000523,5806.335307,6288.157793,20530.90457,0,2032.7457
,,,,,1179,8428.000523,5806.335307,6288.157793,20369.00846,0,1994.7036
,,,,,1180,8428.000523,5806.335307,6288.157793,20369.00846,0,1994.7036
,,,,,1181,8570.354362,5806.335307,6288.157793,20369.00846,0,1994.7036
,,,,,1182,9716.417531,6064.69089,6985.08477,20656.34442,0,1999.5203
,,,,,1183,10443.83191,6504.949547,7430.471642,21323.17089,0,2068.3303
,,,,,1184,10308.78165,6428.534499,7534.730998,21131.087,0,2093.2985
,,,,,1185,10627.72206,6388.794383,7965.329549,21895.25062,0,2130.7508
,,,,,1186,10820.96992,6452.521575,8285.653252,22708.1779,0,2198.3812
,,,,,1187,11324.49705,6730.215598,9043.647274,23030.23697,0,2272.4994
,,,,,1188,11188.8672,6798.25614,8224.719238,22552.28629,0,2315.0633
,,,,,1189,10427.8462,6514.030283,8098.991265,22243.40235,0,2203.2962
,,,,,1190,10534.49288,6379.566801,8256.740144,22649.32751,0,2227.0848
,,,,,1191,10517.50941,6526.104395,8184.591928,22697.27039,0,2245.8601
,,,,,1192,10715.39613,6516.209402,8358.683632,22805.79502,0,2284.1971
,,,,,1193,12287.78534,6640.840031,8510.938818,22729.87996,0,2333.4454
,,,,,1194,11496.74776,7279.214173,8373.167026,22230.41993,0,2452.8799
,,,,,1195,10834.73148,6934.220649,8059.610796,21997.68991,0,2328.727
,,,,,1196,11108.20068,6846.343138,8323.974724,22299.08968,0,2329.0219
,,,,,1197,10721.82859,6751.058546,8135.892327,22428.46668,0,2334.0352
,,,,,1198,10007.85574,6688.925484,7736.555162,24199.1079,0,2269.8453
,,,,,1199,9278.790024,6301.187742,7162.122262,22397.10202,0,2179.2127
,,,,,1200,8580.13738,6025.164219,6673.356247,21401.04611,0,2107.9452
,,,,,1201,8475.870882,5805.927143,6411.315764,21090.24241,0,2058.9918
,,,,,1202,8475.870882,5805.927143,6339.148073,20827.83828,0,2062.8255
,,,,,1203,8475.870882,5805.927143,6339.148073,20693.40928,0,2033.1389
,,,,,1204,8475.870882,5805.927143,6339.148073,20693.40928,0,2033.1389
,,,,,1205,8609.819075,5805.927143,6339.148073,20693.40928,0,2033.1389
,,,,,1206,9722.705815,6058.523731,7016.438168,20945.21573,0,2033.5321
,,,,,1207,10429.06288,6490.699248,7450.65447,21569.18322,0,2094.1832
,,,,,1208,10297.92208,6415.687179,7552.298939,21389.44516,0,2116.2024
,,,,,1209,10607.62975,6376.67669,7972.097819,22104.49364,0,2149.1329
,,,,,1210,10795.28344,6439.233852,8284.387611,22865.1716,0,2208.6044
,,,,,1211,11284.23437,6711.829419,9035.746035,23166.53095,0,2273.8756
,,,,,1212,11152.53076,6778.620739,8224.981859,22719.29963,0,2311.4262
,,,,,1213,10413.53993,6499.613261,8102.407219,22430.2686,0,2213.0279
,,,,,1214,10517.09938,6367.618527,8256.199661,22810.10371,0,2233.8675
,,,,,1215,10500.60755,6511.465694,8185.860966,22854.96515,0,2250.4802
,,,,,1216,10692.76581,6501.752372,8355.586345,22956.51458,0,2284.1971
,,,,,1217,12240.38426,6624.094785,8504.02288,22885.47881,0,2327.5474
,,,,,1218,11451.49874,7256.113929,8369.706487,22418.1206,0,2445.1142
,,,,,1219,10808.64662,6912.088942,8064.014435,22200.34885,0,2323.4188
,,,,,1220,11074.19939,6825.824861,8321.747957,22482.37673,0,2323.7137
,,,,,1221,10699.01206,6732.289692,8138.38278,22603.43828,0,2328.1372
,,,,,1222,10005.70742,6671.297391,7749.061231,24326.79607,0,2271.6147
,,,,,1223,9297.746823,6290.678505,7189.035453,22574.08953,0,2191.7951
,,,,,1224,8619.318893,6019.722768,6712.527984,21642.05317,0,2129.0797
,,,,,1225,8731.355611,5829.522011,6504.420988,21026.57349,0,2139.1063
,,,,,1226,8731.355611,5826.203096,6436.52063,20788.55158,0,2142.5468
,,,,,1227,8731.355611,5826.203096,6436.52063,20691.27913,0,2118.7582
,,,,,1228,8731.355611,5826.203096,6436.52063,20691.27913,0,2118.7582
,,,,,1229,8865.230694,5826.203096,6436.52063,20691.27913,0,2118.7582
,,,,,1230,9977.828872,6127.241723,7093.219797,20895.02248,0,2118.7582
,,,,,1231,10684.00279,6626.515443,7515.722813,21461.01181,0,2170.3657
,,,,,1232,10552.89599,6539.857236,7614.625352,21297.97475,0,2189.8291
,,,,,1233,10862.52335,6494.790103,8023.099866,21946.58196,0,2219.1225
,,,,,1234,11050.12839,6567.059692,8326.965426,22636.57882,0,2271.9096
,,,,,1235,11538.95254,6881.977583,9071.365864,22909.93629,0,2329.8083
,,,,,1236,11407.28308,6959.138712,8269.162184,22504.26106,0,2363.0337
,,,,,1237,10668.48386,6636.813417,8149.89408,22242.08638,0,2275.7433
,,,,,1238,10772.01646,6484.325598,8299.537865,22586.62775,0,2294.322
,,,,,1239,10755.5289,6650.50602,8231.096604,22627.32074,0,2308.9687
,,,,,1240,10947.63734,6639.28464,8396.243524,22719.43434,0,2338.9502
,,,,,1241,12495.04034,6780.621548,8540.67588,22654.99911,0,2377.3855
,,,,,1242,11706.17354,7465.257495,8409.982766,22231.06715,0,2494.1659
,,,,,1243,11063.4881,7113.328766,8112.536968,22033.53044,0,2373.7484
,,,,,1244,11328.97202,7013.671596,8363.31795,22289.35269,0,2373.945
,,,,,1245,10953.88197,6905.614453,8184.899175,22399.16538,0,2377.877
,,,,,1246,10260.75709,6835.152681,7806.079845,24058.55977,0,2327.744
,,,,,1247,9552.980067,6395.440112,7261.161151,22372.54367,0,2256.968
,,,,,1248,8874.728049,6082.416645,6797.5078,21527.11079,0,2201.2319
,,,,,1249,8710.211279,5679.279054,6441.977297,20951.1752,0,2112.8602
,,,,,1250,8710.211279,5670.599828,6376.193887,20709.51986,0,2116.6939
,,,,,1251,8710.211279,5670.599828,6376.193887,20606.71036,0,2086.8107
,,,,,1252,8710.211279,5670.599828,6376.193887,20606.71036,0,2086.8107
,,,,,1253,8846.467354,5670.599828,6376.193887,20606.71036,0,2086.8107
,,,,,1254,9968.463125,5999.237199,7022.678255,20817.61606,0,2087.3022
,,,,,1255,10680.60176,6535.804603,7439.370515,21392.24526,0,2148.1499
,,,,,1256,10548.38756,6442.673387,7536.912831,21226.71943,0,2170.1691
,,,,,1257,10860.6302,6394.239925,7939.769525,21885.22768,0,2203.2962
,,,,,1258,11049.81985,6471.907753,8239.45597,22585.7574,0,2262.9643
,,,,,1259,11542.77287,6810.34871,8980.404674,22863.2877,0,2328.4321
,,,,,1260,11409.99126,6893.273456,8182.447706,22451.4198,0,2366.081
,,,,,1261,10664.95175,6546.871794,8064.819917,22185.243,0,2267.3878
,,,,,1262,10769.35884,6382.993764,8212.405625,22535.04383,0,2288.3257
,,,,,1263,10752.73202,6561.587178,8144.905649,22576.35799,0,2304.9384
,,,,,1264,10946.46311,6549.527606,8307.781275,22669.87771,0,2338.8519
,,,,,1265,12500.8827,6701.421798,8450.227228,22604.45887,0,2382.3005
,,,,,1266,11711.40631,7415.1584,8321.331559,22174.05556,0,2499.8673
,,,,,1267,11063.29241,7058.98087,8027.976584,21973.50343,0,2378.0736
,,,,,1268,11331.01874,6951.879721,8275.308532,22233.23084,0,2378.3685
,,,,,1269,10952.76049,6835.751156,8099.343581,22344.71983,0,2382.792
,,,,,1270,10253.78111,6760.026181,7725.734217,24013.64601,0,2326.1712
,,,,,1271,9540.025823,6287.4689,7188.309883,22317.69173,0,2246.0567
,,,,,1272,8856.044928,5951.063873,6731.033236,21459.35325,0,2183.1447
,,,,,1273,8712.169161,5665.724429,6366.566102,20870.18388,0,2109.4197
,,,,,1274,8712.169161,5657.067641,6297.714049,20596.4266,0,2113.6466
,,,,,1275,8712.169161,5657.067641,6297.714049,20444.6963,0,2076.8824
,,,,,1276,8712.169161,5657.067641,6297.714049,20444.6963,0,2076.8824
,,,,,1277,8855.770474,5657.067641,6297.714049,20444.6963,0,2076.8824
,,,,,1278,10006.75733,5985.589486,6959.005376,20718.88249,0,2080.8144
,,,,,1279,10737.2968,6522.000783,7384.120673,21369.8465,0,2148.838
,,,,,1280,10601.66634,6428.896662,7483.634714,21182.3319,0,2173.5113
,,,,,1281,10921.97697,6380.477291,7894.634772,21928.3176,0,2210.4721
,,,,,1282,11116.05506,6458.122523,8200.379092,22721.90697,0,2277.2178
,,,,,1283,11621.74543,6796.465015,8946.331291,23036.3049,0,2350.4513
,,,,,1284,11485.53289,6879.365635,8142.218461,22569.72372,0,2392.4254
,,,,,1285,10721.24241,6533.064754,8022.212938,22268.1875,0,2282.1328
,,,,,1286,10828.34727,6369.234402,8172.78195,22664.45651,0,2305.5282
,,,,,1287,10811.29083,6547.775857,8103.917527,22711.25893,0,2324.2052
,,,,,1288,11010.02771,6535.719794,8270.085528,22817.20198,0,2362.0507
,,,,,1289,12586.09312,6687.569793,8415.41089,22743.09278,0,2410.6109
,,,,,1290,11794.73616,7401.184583,8283.909718,22255.51391,0,2528.7675
,,,,,1291,11129.87574,7045.024838,7984.624852,22028.32006,0,2405.8925
,,,,,1292,11404.51981,6937.954849,8236.95638,22322.55014,0,2406.2857
,,,,,1293,11016.4878,6821.86007,8057.434465,22448.84952,0,2411.2007
,,,,,1294,10299.4476,6746.157126,7676.272944,24201.99075,0,2347.7972
,,,,,1295,9567.249696,6273.73733,7127.98509,22418.23097,0,2258.3442
,,,,,1296,8865.595522,5937.430176,6661.465031,21445.86922,0,2187.9614
,,,,,1297,8651.870148,5766.538146,6329.166584,21068.32757,0,2147.3635
,,,,,1298,8651.870148,5756.354399,6250.902409,20780.40644,0,2151.8853
,,,,,1299,8651.870148,5756.354399,6250.902409,20607.09154,0,2104.8979
,,,,,1300,8651.870148,5756.354399,6250.902409,20607.09154,0,2110.6976
,,,,,1301,8809.72177,5756.354399,6250.902409,20607.09154,0,2104.8979
,,,,,1302,10016.95349,6092.738126,6957.609543,20909.19804,0,2116.6939
,,,,,1303,10783.19198,6639.773043,7408.559922,21593.84209,0,2189.6325
,,,,,1304,10640.93371,6544.824996,7514.121624,21396.62573,0,2216.0752
,,,,,1305,10976.89685,6495.44668,7950.098954,22181.20778,0,2255.6901
,,,,,1306,11180.45888,6574.629675,8274.42395,23015.85646,0,2327.1542
,,,,,1307,11710.86064,6919.673036,9035.722834,23346.52094,0,2405.5976
,,,,,1308,11567.99185,7004.215501,8212.728784,22855.79944,0,2450.7173
,,,,,1309,10766.35306,6651.056135,8085.430293,22538.66212,0,2332.4624
,,,,,1310,10878.69177,6483.981126,8245.149676,22955.43359,0,2357.5289
,,,,,1311,10860.80184,6666.058591,8172.100228,23004.6575,0,2377.4838
,,,,,1312,11069.25033,6653.763758,8348.366581,23116.08191,0,2418.0817
,,,,,1313,12687.31025,6808.621146,8502.523648,23038.1384,0,2470.1807
,,,,,1314,11892.30484,7530.525658,8363.030894,22525.33281,0,2597.9707
,,,,,1315,11194.95493,7173.155584,8045.557906,22286.38425,0,2465.1674
,,,,,1316,11483.01994,7063.965075,8313.22411,22595.83741,0,2465.4623
,,,,,1317,11076.0261,6945.57104,8122.7923,22728.67137,0,2470.8688
,,,,,1318,10323.94655,6868.3688,7718.466854,24518.96953,0,2402.8452
,,,,,1319,9555.968594,6386.592735,7136.858482,22696.46865,0,2307.0027
,,,,,1320,8820.026935,6043.625022,6641.987094,21673.79814,0,2231.5083
,,,,,1321,8721.671886,5865.170057,6371.673975,21370.20829,0,2200.0523
,,,,,1322,8721.671886,5856.595478,6288.495823,21082.88059,0,2204.7707
,,,,,1323,8721.671886,5856.595478,6288.495823,20910.47003,0,2156.3088
,,,,,1324,8721.671886,5856.595478,6288.495823,20910.47003,0,2162.6
,,,,,1325,8884.363239,5856.595478,6288.495823,20910.47003,0,2156.3088
,,,,,1326,10110.697,6184.69405,7018.914108,21211.40674,0,2168.6946
,,,,,1327,10889.05969,6720.533385,7483.352732,21894.63969,0,2243.4026
,,,,,1328,10744.55047,6627.528539,7592.07186,21697.82981,0,2270.4351
,,,,,1329,11085.82956,6579.160796,8041.089581,22480.79477,0,2311.033
,,,,,1330,11292.61256,6656.723237,8375.115368,23313.72317,0,2384.3648
,,,,,1331,11831.40686,6994.704963,9144.426607,23643.70613,0,2464.6759
,,,,,1332,11686.27746,7077.517188,8311.574855,23153.99604,0,2510.8769
,,,,,1333,10871.95434,6731.585558,8180.468776,22837.51237,0,2389.7713
,,,,,1334,10986.07058,6567.929895,8344.96548,23253.42484,0,2415.4276
,,,,,1335,10967.89758,6746.280975,8269.73107,23302.5473,0,2435.874
,,,,,1336,11179.64435,6734.237767,8451.269675,23413.74206,0,2477.4549
,,,,,1337,12811.96657,6885.925854,8610.037689,23335.95919,0,2530.8318
,,,,,1338,12015.72207,7599.094336,8466.372608,22824.21054,0,2657.6388
,,,,,1339,11307.33797,7242.999753,8139.403778,22585.75446,0,2525.6219
,,,,,1340,11599.96104,7136.04393,8415.076068,22894.56982,0,2526.0151
,,,,,1341,11186.52733,7020.07294,8218.948308,23027.12999,0,2531.5199
,,,,,1342,10422.54762,6944.450716,7802.529201,24815.87138,0,2461.8252
,,,,,1343,9642.417937,6472.534649,7203.52451,22994.99364,0,2363.6235
,,,,,1344,8894.831463,6136.586091,6693.851168,21974.43094,0,2286.2614
,,,,,1345,8819.572663,5898.566043,6469.042633,21519.09186,0,2243.8941
,,,,,1346,8819.572663,5889.614588,6388.7911,21231.72527,0,2248.7108
,,,,,1347,8819.572663,5889.614588,6388.7911,21059.25547,0,2203.2962
,,,,,1348,8819.572663,5889.614588,6388.7911,21059.25547,0,2205.6554
,,,,,1349,8984.695437,5889.614588,6388.7911,21059.25547,0,2203.2962
,,,,,1350,10220.62583,6219.653588,7105.08773,21360.26882,0,2211.9466
,,,,,1351,11005.07957,6758.114988,7561.493157,22043.59421,0,2288.1291
,,,,,1352,10859.4395,6664.655033,7668.331816,21846.7577,0,2315.7514
,,,,,1353,11203.38925,6616.050609,8109.583069,22629.82861,0,2357.1357
,,,,,1354,11411.79042,6693.992593,8437.831354,23462.86971,0,2431.8437
,,,,,1355,11954.80104,7033.628191,9202.370673,23792.89732,0,2513.8259
,,,,,1356,11808.53593,7116.845647,8375.389875,23303.12097,0,2560.9116
,,,,,1357,10987.84035,6769.221244,8246.551481,22986.59448,0,2437.3485
,,,,,1358,11102.84961,6604.764751,8408.202956,23402.56322,0,2463.5946
,,,,,1359,11084.5344,6783.988571,8334.269844,23451.69232,0,2484.4342
,,,,,1360,11297.93818,6771.886431,8512.668453,23562.90213,0,2526.8015
,,,,,1361,12937.4256,6924.316784,8668.690325,23485.10874,0,2581.1614
,,,,,1362,12140.5586,7639.531291,8527.510157,22973.29084,0,2700.0061
,,,,,1363,11426.63107,7283.137982,8206.196767,22734.8025,0,2575.9515
,,,,,1364,11721.54404,7175.658783,8477.100871,23043.65964,0,2576.3447
,,,,,1365,11304.87503,7059.120303,8284.365449,23176.23775,0,2581.8495
,,,,,1366,10534.91682,6983.128031,7875.148966,24965.08113,0,2510.8769
,,,,,1367,9748.682264,6508.9027,7286.505004,23144.09706,0,2410.7092
,,,,,1368,8995.245579,6171.310218,6785.647264,22123.39626,0,2331.8726
,,,,,1369,8909.034823,5990.625279,6550.147062,21709.32656,0,2276.2348
,,,,,1370,8909.034823,5977.959743,6476.458106,21425.66529,0,2280.56
,,,,,1371,8909.034823,5977.959743,6476.458106,21258.84207,0,2243.5009
,,,,,1372,8909.034823,5977.959743,6476.458106,21258.84207,0,2243.5009
,,,,,1373,9069.199168,5977.959743,6476.458106,21258.84207,0,2243.5009
,,,,,1374,10285.55902,6327.121506,7161.088682,21552.55139,0,2247.5312
,,,,,1375,11057.59121,6891.423152,7599.480664,22227.06599,0,2315.8497
,,,,,1376,10914.2573,6793.478144,7702.102607,22032.76749,0,2340.523
,,,,,1377,11252.76072,6742.541241,8125.938521,22805.74148,0,2377.6804
,,,,,1378,11457.86193,6824.223585,8441.231478,23628.04135,0,2444.6227
,,,,,1379,11992.27417,7180.15797,9195.07036,23953.81358,0,2518.0528
,,,,,1380,11848.32512,7267.368952,8381.254444,23470.35241,0,2560.2235
,,,,,1381,11040.62497,6903.062387,8257.501054,23157.90721,0,2449.5377
,,,,,1382,11153.8131,6730.713785,8412.772455,23568.51245,0,2473.0314
,,,,,1383,11135.78789,6918.538384,8341.757341,23617.00809,0,2491.7084
,,,,,1384,11345.8125,6905.855474,8513.1149,23726.78395,0,2529.6522
,,,,,1385,12970.68783,7065.600814,8662.978888,23649.99363,0,2578.409
,,,,,1386,12175.09031,7800.978737,8527.37083,23144.77511,0,2696.6639
,,,,,1387,11472.46758,7441.641496,8218.739062,22909.36184,0,2573.7889
,,,,,1388,11762.71071,7329.004474,8478.951103,23214.23658,0,2574.0838
,,,,,1389,11352.63951,7206.873424,8293.822577,23345.10523,0,2579.0971
,,,,,1390,10594.87333,7127.234356,7900.757081,25124.22824,0,2515.497
,,,,,1391,9821.088525,6630.251406,7335.345765,23313.37895,0,2425.6508
,,,,,1392,9079.582252,6276.458185,6854.255917,22305.83907,0,2354.9731
,,,,,1393,8934.845457,6241.650381,6572.978211,21773.70553,0,2262.1779
,,,,,1394,8934.845457,6236.733265,6509.418183,21492.68916,0,2266.0116
,,,,,1395,8934.845457,6236.733265,6509.418183,21329.89656,0,2237.1114
,,,,,1396,8934.845457,6236.733265,6509.418183,21329.89656,0,2237.1114
,,,,,1397,9086.085674,6236.733265,6509.418183,21329.89656,0,2237.1114
,,,,,1398,10267.22269,6546.000582,7145.174184,21618.39215,0,2237.1114
,,,,,1399,11016.89869,7056.393582,7555.763542,22286.61748,0,2296.8778
,,,,,1400,10877.71538,6967.805419,7651.877247,22094.13065,0,2318.5038
,,,,,1401,11206.41657,6921.7346,8048.833676,22859.89732,0,2351.0411
,,,,,1402,11405.57854,6995.613698,8344.130893,23674.52995,0,2409.6279
,,,,,1403,11924.51549,7317.545097,9081.45432,23997.26464,0,2473.9161
,,,,,1404,11784.73486,7396.424674,8287.957576,23518.31132,0,2510.8769
,,,,,1405,11000.42375,7066.920902,8172.052571,23208.77941,0,2413.9531
,,,,,1406,11110.33422,6911.03704,8317.476729,23615.55611,0,2434.4978
,,,,,1407,11092.83099,7080.918452,8250.965362,23663.59956,0,2450.9139
,,,,,1408,11296.77379,7069.447161,8411.455501,23772.35186,0,2484.1393
,,,,,1409,12895.35044,7213.931771,8551.815181,23696.27754,0,2526.8015
,,,,,1410,12102.03772,7907.24421,8424.807326,23195.76975,0,2644.27
,,,,,1411,11419.76125,7554.048681,8135.748848,22962.55151,0,2522.6729
,,,,,1412,11701.59964,7452.172055,8379.458356,23264.58355,0,2522.9678
,,,,,1413,11303.40311,7341.708381,8206.070599,23394.23196,0,2527.3913
,,,,,1414,10567.58,7269.677361,7837.933143,25166.41645,0,2471.6552
,,,,,1415,9816.202134,6820.171994,7308.379961,23362.80151,0,2393.1135
,,,,,1416,9096.16809,6500.17721,6857.800617,22364.65607,0,2331.1845
,,,,,1417,8453.761062,6645.828702,6587.381804,21278.93399,0,1904.9557
,,,,,1418,8389.650546,6562.78773,6484.501852,20993.62386,0,1908.3962
,,,,,1419,8389.650546,6563.260813,6484.501852,20646.2236,0,1862.9816
,,,,,1420,8389.650546,6562.78773,6484.501852,20646.2236,0,1877.6283
,,,,,1421,8646.000962,6576.367404,6484.501852,20646.2236,0,1861.2122
,,,,,1422,9821.778724,7022.961853,7213.129354,21121.24752,0,1882.1501
,,,,,1423,10568.05317,7655.411314,7662.145594,21799.68292,0,1936.6083
,,,,,1424,10429.50139,7545.63799,7767.254539,21604.25501,0,1956.2683
,,,,,1425,10756.71113,7488.549697,8201.361951,22381.72212,0,1985.8566
,,,,,1426,10954.96944,7580.096399,8524.295908,23208.80184,0,2039.2335
,,,,,1427,11471.55178,7979.015154,9139.21117,23536.46771,0,2097.8203
,,,,,1428,11332.40538,8076.758159,8462.865354,23050.19629,0,2131.5372
,,,,,1429,10551.65299,7668.456159,8336.112849,22735.93491,0,2043.2638
,,,,,1430,10661.06475,7475.293901,8495.147192,23148.92691,0,2061.9408
,,,,,1431,10643.64094,7685.801113,8422.411055,23197.70444,0,2076.7841
,,,,,1432,10846.65838,7671.586553,8597.921397,23308.11841,0,2107.1588
,,,,,1433,11998.93262,7850.623518,8751.41728,23230.88172,0,2145.9873
,,,,,1434,11648.26853,8402.75766,8612.522814,22722.72648,0,2191.7951
,,,,,1435,10969.08779,8272.076704,8296.411477,22485.9448,0,2142.2519
,,,,,1436,11249.64738,8145.837087,8562.929653,22792.59171,0,2142.5468
,,,,,1437,10853.25761,8008.956897,8373.31461,22924.22107,0,2146.4788
,,,,,1438,10120.7732,7919.700226,7970.723327,24013.41626,0,2095.756
,,,,,1439,9372.804615,7362.699195,7391.609489,22892.31038,0,2024.1936
,,,,,1440,8656.03763,6966.180182,6898.860618,21878.9139,0,1967.8677
,,,,,1441,8434.580099,6546.209628,6524.572962,21203.89319,0,1884.7059
,,,,,1442,8369.41197,6453.36886,6423.822338,20914.96686,0,1888.4413
,,,,,1443,8369.41197,6464.878591,6423.822338,20562.05581,0,1838.21
,,,,,1444,8369.41197,6396.199526,6423.822338,20562.05581,0,1854.5278
,,,,,1445,8628.278099,6477.788848,6423.822338,20562.05581,0,1833.1967
,,,,,1446,9812.973894,6917.693389,7142.175308,21044.20811,0,1859.4428
,,,,,1447,10564.90868,7540.668866,7585.346813,21731.24242,0,1919.5041
,,,,,1448,10425.30601,7432.539927,7689.08758,21533.33753,0,1941.3267
,,,,,1449,10754.99757,7376.306808,8117.544321,22320.65874,0,1974.0606
,,,,,1450,10954.75963,7466.482156,8436.274725,23158.22139,0,2033.0406
