Chinese_Name,Start_Year,Retired_Year,region,major_area,Retrofitted,Resource,technology,Captive_industry_use,captive,cluster,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Commit,Existing_Cap_MW,num_units,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Existing_Cap_MWh,CHP,Dummy,Dummy_tech
 鞍钢第二发电厂,1973,,LN,Anshan,0,Anshan Steel Company No 2 power station,cogen_conventional_steam_coal,both,1,1,227,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 本钢板材股份发电厂,2017,,LN,Benxi,0,Benxi Steel & Iron power station Unit 1,cogen_conventional_steam_coal,both,1,1,228,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 本钢板材股份发电厂,2017,,LN,Benxi,0,Benxi Steel & Iron power station Unit 2,cogen_conventional_steam_coal,both,1,1,229,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 本钢板材股份发电厂,2017,,LN,Benxi,0,Benxi Steel & Iron power station Unit 3,cogen_conventional_steam_coal,both,1,1,230,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 本钢板材股份发电厂,2017,,LN,Benxi,0,Benxi Steel & Iron power station Unit 4,cogen_conventional_steam_coal,both,1,1,231,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Weishanhu Yanshanhu power station 国家电投朝阳燕山湖发电厂,2011,,LN,Chaoyang,1,Chaoyang Yanshanhu power station Unit 1,cogen_conventional_steam_coal,,0,1,232,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Weishanhu Yanshanhu power station 国家电投朝阳燕山湖发电厂,2012,,LN,Chaoyang,0,Chaoyang Yanshanhu power station Unit 2,conventional_steam_coal,,0,1,233,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投内蒙古大板发电厂,2013,,IME,Chifeng,0,Chifeng Daban power station Unit 1,conventional_steam_coal,,0,1,234,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投内蒙古大板发电厂,2013,,IME,Chifeng,0,Chifeng Daban power station Unit 2,conventional_steam_coal,,0,1,235,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 京能赤峰能源发展公司煤矸石电厂,2008,,IME,Chifeng,0,Chifeng Waste Coal power station Unit 1,conventional_steam_coal,,0,1,236,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 京能赤峰能源发展公司煤矸石电厂,2008,,IME,Chifeng,0,Chifeng Waste Coal power station Unit 2,conventional_steam_coal,,0,1,237,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国电元宝山发电扩建项目 (Phase IV Unit 5, Phase IV Unit 6) 国电元宝山发电厂",1998,,IME,Chifeng,0,Chifeng Yuanbaoshan power station Unit 1,conventional_steam_coal,,0,1,238,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,10.44,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国电元宝山发电扩建项目 (Phase IV Unit 5, Phase IV Unit 6) 国电元宝山发电厂",2007,,IME,Chifeng,0,Chifeng Yuanbaoshan power station Unit 2,conventional_steam_coal,,0,1,239,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国电元宝山发电扩建项目 (Phase IV Unit 5, Phase IV Unit 6) 国电元宝山发电厂",1985,,IME,Chifeng,0,Chifeng Yuanbaoshan power station Unit 3,conventional_steam_coal,,0,1,240,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,10.88,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2019,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 1,cogen_conventional_steam_coal,both,1,1,241,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2019,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 2,cogen_conventional_steam_coal,both,1,1,242,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2019,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 3,cogen_conventional_steam_coal,both,1,1,243,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2020,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 4,cogen_conventional_steam_coal,both,1,1,244,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2020,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 5,cogen_conventional_steam_coal,both,1,1,245,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 创新集团霍林郭勒创源金属自备电厂,2020,,IME,Tongliao,0,Chuangyuan Smelter power station Unit 6,cogen_conventional_steam_coal,both,1,1,246,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Yimin power station 华能呼伦贝尔能源开发伊敏发电厂,1998,,IME,Hulunbuir,0,Yimin power station Unit 2,conventional_steam_coal,,0,1,247,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,500,1,500,1.78,117,13.7,10.09,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份白城发电厂,2010,,JL,Baicheng,1,CPI Baicheng power station Unit 2,cogen_conventional_steam_coal,,0,1,248,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,9.25,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大化自备电厂,1996,,LN,Dalian,0,Dalian Chemical power station,conventional_steam_coal,,1,1,249,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能丹东发电厂,1998,,LN,Dandong,1,Dandong power station Unit 2,cogen_conventional_steam_coal,,0,1,250,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Yimin power station 华能呼伦贝尔能源开发伊敏发电厂,2008,,IME,Hulunbuir,0,Yimin power station Unit 3,conventional_steam_coal,,0,1,251,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,2008,,LN,Tieling,0,Tieling power station Unit 1,conventional_steam_coal,,0,1,252,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.1,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Yimin power station 华能呼伦贝尔能源开发伊敏发电厂,2010,,IME,Hulunbuir,0,Yimin power station Unit 4,conventional_steam_coal,,0,1,253,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Keshiketeng Coal Gasification captive power station 大唐克什克腾旗煤制气项目自备电厂,2013,,IME,Chifeng,0,Hexigten Coal Gasification captive power station Unit 1,cogen_conventional_steam_coal,both,1,1,254,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油锦西炼油厂发电厂,2010,,LN,Huludao,0,Jinxi Refinery power station Unit 1,cogen_conventional_steam_coal,both,1,1,255,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油锦西炼油厂发电厂,2002,,LN,Huludao,0,Jinxi Refinery power station Unit 2,cogen_conventional_steam_coal,both,1,1,256,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油锦西炼油厂发电厂,2002,,LN,Huludao,0,Jinxi Refinery power station Unit 3,cogen_conventional_steam_coal,both,1,1,257,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Keshiketeng Coal Gasification captive power station 大唐克什克腾旗煤制气项目自备电厂,2013,,IME,Chifeng,0,Hexigten Coal Gasification captive power station Unit 2,cogen_conventional_steam_coal,both,1,1,258,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Keshiketeng Coal Gasification captive power station 大唐克什克腾旗煤制气项目自备电厂,2013,,IME,Chifeng,0,Hexigten Coal Gasification captive power station Unit 3,cogen_conventional_steam_coal,both,1,1,259,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润电力锦州发电厂,2020,,LN,Jinzhou,0,Jinzhou CR power station Unit 1,conventional_steam_coal,,0,1,260,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,8.27,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润电力锦州发电厂,2021,,LN,Jinzhou,0,Jinzhou CR power station Unit 2,conventional_steam_coal,,0,1,261,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,8.27,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能九台发电厂,2009,,JL,Changchun,0,Jiutai power station Unit 1,conventional_steam_coal,,0,1,262,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,670,1,670,1.78,117,13.7,9.25,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能九台发电厂,2009,,JL,Changchun,0,Jiutai power station Unit 2,conventional_steam_coal,,0,1,263,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,670,1,670,1.78,117,13.7,9.25,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Keshiketeng Coal Gasification captive power station 大唐克什克腾旗煤制气项目自备电厂,2013,,IME,Chifeng,0,Hexigten Coal Gasification captive power station Unit 4,cogen_conventional_steam_coal,both,1,1,264,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Luneng Baoqing power station, Shenhua Baoqing power station 神华国能宝清发电厂",2020,,HL,Shuangyashan,0,Heilongjiang Baoqing power station Unit 1,conventional_steam_coal,,0,1,265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,8.41,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电康平发电厂,2008,,LN,Shenyang,0,Kangping power station Unit 1,conventional_steam_coal,,0,1,266,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电康平发电厂,2009,,LN,Shenyang,0,Kangping power station Unit 2,conventional_steam_coal,,0,1,267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Yimin power station 华能呼伦贝尔能源开发伊敏发电厂,2007,,IME,Hulunbuir,0,Yimin power station Unit 5,conventional_steam_coal,,0,1,268,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁南票发电厂,2010,,LN,Huludao,0,Liaoning Nanpiao power station Unit 1,conventional_steam_coal,,0,1,269,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,150,1,150,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁南票发电厂,2004,,LN,Huludao,0,Liaoning Nanpiao power station Unit 2,conventional_steam_coal,,0,1,270,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁南票发电厂,2004,,LN,Huludao,0,Liaoning Nanpiao power station Unit 3,conventional_steam_coal,,0,1,271,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Liaoning Dongfang Power Station 辽宁东方发电厂 国家电投辽宁发电厂三期,2005,,LN,Fushun,1,Liaoning-3 power station Unit 1,cogen_conventional_steam_coal,,0,1,272,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Liaoning Dongfang Power Station 辽宁东方发电厂 国家电投辽宁发电厂三期,2005,,LN,Fushun,0,Liaoning-3 power station Unit 2,conventional_steam_coal,,0,1,273,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽通化工发电厂,2011,,LN,Liaoyang,0,Liaotung Chemical power station Unit 1,cogen_conventional_steam_coal,both,1,1,274,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽通化工发电厂,2011,,LN,Liaoyang,0,Liaotung Chemical power station Unit 2,cogen_conventional_steam_coal,both,1,1,275,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Luneng Baoqing power station, Shenhua Baoqing power station 神华国能宝清发电厂",2020,,HL,Shuangyashan,0,Heilongjiang Baoqing power station Unit 2,conventional_steam_coal,,0,1,276,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,8.41,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2004,,IME,Tongliao,0,Hongjun Aluminum power station Unit 1,cogen_conventional_steam_coal,both,1,1,277,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,12.18,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2005,,IME,Tongliao,0,Hongjun Aluminum power station Unit 2,cogen_conventional_steam_coal,both,1,1,278,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
动力二厂 中石油吉林乙烯发电厂,2003,,JL,Jilin,0,Jilin Ethanol power station,cogen_conventional_steam_coal,both,1,1,279,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31,1,31,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"神华内蒙古国华呼伦贝尔发电公司二期 (Phase II Unit 3, Phase II Unit 4) 神华内蒙古国华呼伦贝尔发电公司宝日希勒发电厂",2010,,IME,Hulunbuir,0,Hulunbuir Baorixile power station Unit 1,conventional_steam_coal,,0,1,280,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"神华内蒙古国华呼伦贝尔发电公司二期 (Phase II Unit 3, Phase II Unit 4) 神华内蒙古国华呼伦贝尔发电公司宝日希勒发电厂",2010,,IME,Hulunbuir,0,Hulunbuir Baorixile power station Unit 2,conventional_steam_coal,,0,1,281,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Huichun power station 大唐珲春发电厂,2006,,JL,Yanbian,0,Hunchun power station Unit 1,conventional_steam_coal,,0,1,282,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Huichun power station 大唐珲春发电厂,2006,,JL,Yanbian,0,Hunchun power station Unit 2,conventional_steam_coal,,0,1,283,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能国际大连发电厂,1988,,LN,Dalian,0,Huaneng Dalian power station Unit 1,conventional_steam_coal,,0,1,284,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.75,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能国际大连发电厂,1988,,LN,Dalian,0,Huaneng Dalian power station Unit 2,conventional_steam_coal,,0,1,285,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.75,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能国际大连发电厂,1999,,LN,Dalian,0,Huaneng Dalian power station Unit 3,conventional_steam_coal,,0,1,286,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投露天煤业通辽霍林河坑口发电厂,2008,,IME,Tongliao,0,Huolinhe power station Unit 1,conventional_steam_coal,,0,1,287,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投露天煤业通辽霍林河坑口发电厂,2008,,IME,Tongliao,0,Huolinhe power station Unit 2,conventional_steam_coal,,0,1,288,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 锦江集团内蒙古锦联铝材公司自备电厂,2015,,IME,Tongliao,0,Huolinhe Zhanute power station Unit 1,cogen_conventional_steam_coal,both,1,1,289,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,8.41,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 锦江集团内蒙古锦联铝材公司自备电厂,2015,,IME,Tongliao,0,Huolinhe Zhanute power station Unit 2,cogen_conventional_steam_coal,both,1,1,290,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,8.41,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 锦江集团内蒙古锦联铝材公司自备电厂,2017,,IME,Tongliao,0,Huolinhe Zhanute power station Unit 3,cogen_conventional_steam_coal,both,1,1,291,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,8.41,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 锦江集团内蒙古锦联铝材公司自备电厂,2013,,IME,Tongliao,0,Huolinhe Zhanute power station Unit 4,cogen_conventional_steam_coal,both,1,1,292,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 锦江集团内蒙古锦联铝材公司自备电厂,2013,,IME,Tongliao,0,Huolinhe Zhanute power station Unit 5,cogen_conventional_steam_coal,both,1,1,293,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能国际大连发电厂,1999,,LN,Dalian,0,Huaneng Dalian power station Unit 4,conventional_steam_coal,,0,1,294,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2015,,IME,Tongliao,0,Hongjun Aluminum power station Unit 3,cogen_conventional_steam_coal,both,1,1,295,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
动力一厂 中石油吉化自备电厂,1984,,JL,Jilin,0,Jilin City Works power station Unit 1,cogen_conventional_steam_coal,both,1,1,296,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.62,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
动力一厂 中石油吉化自备电厂,1994,,JL,Jilin,0,Jilin City Works power station Unit 2,cogen_conventional_steam_coal,both,1,1,297,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.62,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2015,,IME,Tongliao,0,Hongjun Aluminum power station Unit 4,cogen_conventional_steam_coal,both,1,1,298,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2012,,IME,Tongliao,0,Hongjun Aluminum power station Unit 5,cogen_conventional_steam_coal,both,1,1,299,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2012,,IME,Tongliao,0,Hongjun Aluminum power station Unit 6,cogen_conventional_steam_coal,both,1,1,300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2007,,IME,Tongliao,0,Hongjun Aluminum power station Unit 7,cogen_conventional_steam_coal,both,1,1,301,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,150,1,150,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8) 国家电投内蒙能源霍煤鸿骏电厂",2006,,IME,Tongliao,0,Hongjun Aluminum power station Unit 8,cogen_conventional_steam_coal,both,1,1,302,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,150,1,150,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Hegang power station 华能鹤岗发电厂,1999,,HL,Hegang,0,Hegang power station Unit 1,conventional_steam_coal,,0,1,303,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Hegang power station 华能鹤岗发电厂,1997,,HL,Hegang,0,Hegang power station Unit 2,conventional_steam_coal,,0,1,304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁南票发电厂,2010,,LN,Huludao,0,Liaoning Nanpiao power station Unit 4,conventional_steam_coal,,0,1,305,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,150,1,150,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐辽源发电厂,2009,,JL,Liaoyuan,1,Liaoyuan Datang power station Unit 1,cogen_conventional_steam_coal,,0,1,306,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投抚顺发电厂,1960,,LN,Fushun,0,Fushun CHP power station Unit 1,cogen_conventional_steam_coal,,0,1,307,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投抚顺发电厂,1960,,LN,Fushun,0,Fushun CHP power station Unit 2,cogen_conventional_steam_coal,,0,1,308,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1989,,HL,Qiqihar,0,Fulaerji-2 power station Unit 1,conventional_steam_coal,,0,1,309,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
