HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB,
-4094.011566,1850.177778,685.8769066,5555.79625,2105.0125,3318.67,3000,
-4324.290325,1850.177778,685.8769066,5601.902857,2122.481429,3269.88,3000,
-4324.290325,1850.177778,685.8769066,5601.902857,2122.481429,3212.9,3000,
-4324.290325,1850.177778,685.8769066,5601.902857,2122.481429,3116.46,3000,
-4324.290325,1850.177778,685.8769066,5601.902857,2122.481429,3092.09,3000,
-4094.011566,1850.177778,685.8769066,5601.902857,2122.481429,3059.95,3000,
-4094.011566,1714.2575,635.4905228,5555.79625,2105.0125,3035.61,3000,
-3216.560455,1714.2575,635.4905228,5185.785556,1964.82,2932.11,3000,
-3216.560455,1353.13,501.6170533,5185.785556,1964.82,2936.03,2846.274,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2960.49,2616.226,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2890.42,2554.996,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2787.61,2486.766,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2732.89,2465.846,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2718.91,2449.106,
-3196.382159,1359.627143,504.026352,5572.6825,2111.41125,2751.85,2461.196,
-4310.919935,1724.35,639.2316547,5572.6825,2111.41125,2872.63,2627.136,
-4075.249242,1724.35,639.2316547,5572.6825,2111.41125,2858.06,2681.106,
-4075.249242,1724.35,639.2316547,5621.105714,2129.757143,3096.62,2830.846,
-4310.919935,1860.584444,689.7342771,5621.105714,2129.757143,3255.84,3000,
-4310.919935,1860.584444,689.7342771,5572.6825,2111.41125,3338.43,3000,
-4075.249242,1724.35,639.2316547,5189.005556,1966.041111,3394.93,3000,
-4075.249242,1724.35,639.2316547,5189.005556,1966.041111,3345.3,3000,
-4075.249242,1724.35,639.2316547,5572.6825,2111.41125,3370.63,3000,
-4075.249242,1860.584444,689.7342771,5572.6825,2111.41125,3434.85,3000,
-4075.249242,1860.584444,689.7342771,5572.6825,2111.41125,3416.49,3000,
-4310.919935,1860.584444,689.7342771,5621.105714,2129.757143,3356.69,3000,
-4310.919935,1860.584444,689.7342771,5621.105714,2129.757143,3291.13,3000,
-4310.919935,1860.584444,689.7342771,5621.105714,2129.757143,3180.19,3000,
-4310.919935,1860.584444,689.7342771,5621.105714,2129.757143,3152.15,3000,
-4075.249242,1860.584444,689.7342771,5621.105714,2129.757143,3115.17,3000,
-4075.249242,1724.35,639.2316547,5572.6825,2111.41125,3087.16,3000,
-3196.382159,1724.35,639.2316547,5189.005556,1966.041111,2968.09,3000,
-3196.382159,1359.627143,504.026352,5189.005556,1966.041111,2972.61,2839.156,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,3011.69,2606.390833,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,2938.08,2551.370833,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,2830.08,2490.050833,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,2772.99,2471.250833,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,2772.99,2444.930833,
-3167.835326,1360.201429,504.2388146,5582.5125,2115.13625,2792.51,2467.060833,
-4301.35528,1732.19,642.1375568,5582.5125,2115.13625,2919.39,2616.200833,
-4059.682271,1732.19,642.1375568,5582.5125,2115.13625,2904.09,2664.700833,
-4059.682271,1732.19,642.1375568,5631.705714,2133.772857,3154.68,2799.270833,
-4301.35528,1870.707778,693.4878953,5631.705714,2133.772857,3321.94,2953.570833,
-4301.35528,1870.707778,693.4878953,5582.5125,2115.13625,3408.71,3000,
-4059.682271,1732.19,642.1375568,5200.906667,1970.55,3468.05,3000,
-4059.682271,1732.19,642.1375568,5200.906667,1970.55,3415.91,3000,
-4059.682271,1732.19,642.1375568,5582.5125,2115.13625,3442.52,3000,
-4059.682271,1870.707778,693.4878953,5582.5125,2115.13625,3528.64,3000,
-4059.682271,1870.707778,693.4878953,5582.5125,2115.13625,3490.7,3000,
-4301.35528,1870.707778,693.4878953,5631.705714,2133.772857,3427.89,3000,
-4301.35528,1870.707778,693.4878953,5631.705714,2133.772857,3359.02,3000,
-4301.35528,1870.707778,693.4878953,5631.705714,2133.772857,3242.47,3000,
-4301.35528,1870.707778,693.4878953,5631.705714,2133.772857,3213.02,3000,
-4059.682271,1870.707778,693.4878953,5631.705714,2133.772857,3174.17,3000,
-4059.682271,1732.19,642.1375568,5582.5125,2115.13625,3144.75,3000,
-3167.835326,1732.19,642.1375568,5200.906667,1970.55,3019.67,2994.740833,
-3167.835326,1360.201429,504.2388146,5200.906667,1970.55,3024.41,2806.740833,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,3061.65,2584.900909,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,2984.54,2523.980909,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,2871.4,2456.090909,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,2814.03,2435.280909,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,2814.03,2381.310909,
-3140.97212,1357.687143,503.3063273,5598.60625,2121.2325,2832.05,2430.650909,
-4291.680745,1744.265,646.6142156,5598.60625,2121.2325,2964.96,2595.750909,
-4045.477536,1744.265,646.6142156,5598.60625,2121.2325,2948.93,2649.450909,
-4045.477536,1744.265,646.6142156,5651.141429,2141.138571,3211.45,2798.430909,
-4291.680745,1887.984444,699.8925491,5651.141429,2141.138571,3386.67,2969.260909,
-4291.680745,1887.984444,699.8925491,5598.60625,2121.2325,3477.56,3000,
-4045.477536,1744.265,646.6142156,5203.708889,1971.608889,3539.73,3000,
-4045.477536,1744.265,646.6142156,5203.708889,1971.608889,3485.11,3000,
-4045.477536,1744.265,646.6142156,5598.60625,2121.2325,3512.99,3000,
-4045.477536,1887.984444,699.8925491,5598.60625,2121.2325,3608.89,3000,
-4045.477536,1887.984444,699.8925491,5598.60625,2121.2325,3563.46,3000,
-4291.680745,1887.984444,699.8925491,5651.141429,2141.138571,3497.65,3000,
-4291.680745,1887.984444,699.8925491,5651.141429,2141.138571,3425.51,3000,
-4291.680745,1887.984444,699.8925491,5651.141429,2141.138571,3303.42,3000,
-4291.680745,1887.984444,699.8925491,5651.141429,2141.138571,3272.57,3000,
-4045.477536,1887.984444,699.8925491,5651.141429,2141.138571,3231.87,3000,
-4045.477536,1744.265,646.6142156,5598.60625,2121.2325,3201.05,3000,
-3140.97212,1744.265,646.6142156,5203.708889,1971.608889,3070.02,3000,
-3140.97212,1357.687143,503.3063273,5203.708889,1971.608889,3074.98,2806.700909,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,3099.23,2579.157,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,3014.63,2508.677,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,2890.49,2430.137,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,2827.07,2406.057,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,2827.07,2332.257,
-3127.121705,1353.561429,501.7775201,5620.42625,2129.50125,2847.31,2400.697,
-4301.053182,1757.75125,651.6141799,5620.42625,2129.50125,2993.14,2591.717,
-4052.93601,1757.75125,651.6141799,5620.42625,2129.50125,2975.55,2653.837,
-4052.93601,1757.75125,651.6141799,5675.218571,2150.261429,3263.59,2826.207,
-4301.053182,1907.796667,707.2363016,5675.218571,2150.261429,3455.84,3000,
-4301.053182,1907.796667,707.2363016,5620.42625,2129.50125,3555.57,3000,
-4052.93601,1757.75125,651.6141799,5211.942222,1974.731111,3623.78,3000,
-4052.93601,1757.75125,651.6141799,5211.942222,1974.731111,3563.85,3000,
-4052.93601,1757.75125,651.6141799,5620.42625,2129.50125,3594.44,3000,
-4052.93601,1907.796667,707.2363016,5620.42625,2129.50125,3698.55,3000,
-4052.93601,1907.796667,707.2363016,5620.42625,2129.50125,3649.82,3000,
-4301.053182,1907.796667,707.2363016,5675.218571,2150.261429,3577.61,3000,
-4301.053182,1907.796667,707.2363016,5675.218571,2150.261429,3498.46,3000,
-4301.053182,1907.796667,707.2363016,5675.218571,2150.261429,3364.5,3000,
-4301.053182,1907.796667,707.2363016,5675.218571,2150.261429,3330.65,3000,
-4052.93601,1907.796667,707.2363016,5675.218571,2150.261429,3285.99,3000,
-4052.93601,1757.75125,651.6141799,5620.42625,2129.50125,3252.18,3000,
-3127.121705,1757.75125,651.6141799,5211.942222,1974.731111,3108.41,3000,
-3127.121705,1353.561429,501.7775201,5211.942222,1974.731111,3113.86,2835.777,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,3143.67,2614.641,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,3057.92,2539.711,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,2932.1,2456.211,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,2865.65,2430.611,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,2865.65,2369.161,
-3122.553533,1363.815714,505.5778728,5643.46625,2138.23,2888.33,2424.921,
-4287.246957,1769.84875,656.0990843,5643.46625,2138.23,3036.14,2627.991,
-4037.651449,1769.84875,656.0990843,5643.46625,2138.23,3018.31,2694.041,
-4037.651449,1769.84875,656.0990843,5697.071429,2158.54,3310.26,2877.291,
-4287.246957,1920.691111,712.0171728,5697.071429,2158.54,3505.11,3000,
-4287.246957,1920.691111,712.0171728,5643.46625,2138.23,3606.19,3000,
-4037.651449,1769.84875,656.0990843,5237.624444,1984.462222,3675.32,3000,
-4037.651449,1769.84875,656.0990843,5237.624444,1984.462222,3614.59,3000,
-4037.651449,1769.84875,656.0990843,5643.46625,2138.23,3645.59,3000,
-4037.651449,1920.691111,712.0171728,5643.46625,2138.23,3746.06,3000,
-4037.651449,1920.691111,712.0171728,5643.46625,2138.23,3701.71,3000,
-4287.246957,1920.691111,712.0171728,5697.071429,2158.54,3628.53,3000,
-4287.246957,1920.691111,712.0171728,5697.071429,2158.54,3548.3,3000,
-4287.246957,1920.691111,712.0171728,5697.071429,2158.54,3412.53,3000,
-4287.246957,1920.691111,712.0171728,5697.071429,2158.54,3378.22,3000,
-4037.651449,1920.691111,712.0171728,5697.071429,2158.54,3332.96,3000,
-4037.651449,1769.84875,656.0990843,5643.46625,2138.23,3298.69,3000,
-3122.553533,1769.84875,656.0990843,5237.624444,1984.462222,3152.97,3000,
-3122.553533,1363.815714,505.5778728,5237.624444,1984.462222,3158.49,2887.461,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,3190.36,2658.088,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,3107.53,2587.968,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,2985.98,2509.838,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,2927.11,2485.888,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,2927.11,2448.598,
-3114.31462,1386.628571,514.0352856,5673.285,2149.52625,2943.69,2480.558,
-4266.487888,1780.78625,660.1526488,5673.285,2149.52625,3086.49,2670.578,
-4016.484203,1780.78625,660.1526488,5673.285,2149.52625,3069.27,2732.378,
-4016.484203,1780.78625,660.1526488,5727.992857,2170.254286,3351.3,2903.848,
-4266.487888,1927.105556,714.395568,5727.992857,2170.254286,3539.53,3000,
-4266.487888,1927.105556,714.395568,5673.285,2149.52625,3637.18,3000,
-4016.484203,1780.78625,660.1526488,5261.106667,1993.358889,3703.97,3000,
-4016.484203,1780.78625,660.1526488,5261.106667,1993.358889,3645.3,3000,
-4016.484203,1780.78625,660.1526488,5673.285,2149.52625,3675.24,3000,
-4016.484203,1927.105556,714.395568,5673.285,2149.52625,3784.74,3000,
-4016.484203,1927.105556,714.395568,5673.285,2149.52625,3729.47,3000,
-4266.487888,1927.105556,714.395568,5727.992857,2170.254286,3658.77,3000,
-4266.487888,1927.105556,714.395568,5727.992857,2170.254286,3581.26,3000,
-4266.487888,1927.105556,714.395568,5727.992857,2170.254286,3450.1,3000,
-4266.487888,1927.105556,714.395568,5727.992857,2170.254286,3416.95,3000,
-4016.484203,1927.105556,714.395568,5727.992857,2170.254286,3373.23,3000,
-4016.484203,1780.78625,660.1526488,5673.285,2149.52625,3340.12,3000,
-3114.31462,1780.78625,660.1526488,5261.106667,1993.358889,3199.35,3000,
-3114.31462,1386.628571,514.0352856,5261.106667,1993.358889,3204.69,2913.368,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,3220.04,2690.177,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,3135.42,2625.787,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,3011.25,2554.027,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,2951.98,2532.027,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,2951.98,2516.747,
-3080.279348,1395.291429,517.2466332,5710.11375,2163.4825,2968.06,2527.127,
-4260.82087,1795.57,665.6338623,5710.11375,2163.4825,3113.93,2701.647,
-4004.787681,1795.57,665.6338623,5710.11375,2163.4825,3096.33,2758.407,
-4004.787681,1795.57,665.6338623,5767.467143,2185.211429,3384.44,2915.897,
-4260.82087,1944.583333,720.8738785,5767.467143,2185.211429,3576.73,3000,
-4260.82087,1944.583333,720.8738785,5710.11375,2163.4825,3676.49,3000,
-4004.787681,1795.57,665.6338623,5284.18,2002.098889,3744.71,3000,
-4004.787681,1795.57,665.6338623,5284.18,2002.098889,3684.77,3000,
-4004.787681,1795.57,665.6338623,5710.11375,2163.4825,3715.37,3000,
-4004.787681,1944.583333,720.8738785,5710.11375,2163.4825,3829.24,3000,
-4004.787681,1944.583333,720.8738785,5710.11375,2163.4825,3770.76,3000,
-4260.82087,1944.583333,720.8738785,5767.467143,2185.211429,3698.54,3000,
-4260.82087,1944.583333,720.8738785,5767.467143,2185.211429,3619.36,3000,
-4260.82087,1944.583333,720.8738785,5767.467143,2185.211429,3485.37,3000,
-4260.82087,1944.583333,720.8738785,5767.467143,2185.211429,3451.51,3000,
-4004.787681,1944.583333,720.8738785,5767.467143,2185.211429,3406.85,3000,
-4004.787681,1795.57,665.6338623,5710.11375,2163.4825,3373.03,3000,
-3080.279348,1795.57,665.6338623,5284.18,2002.098889,3229.22,3000,
-3080.279348,1395.291429,517.2466332,5284.18,2002.098889,3234.67,2924.637,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,3233.28,2680.231,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,3143.5,2618.971,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,3011.77,2550.701,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,2949.9,2529.771,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,2949.9,2515.381,
-3058.909239,1404.265714,520.572825,5751.51875,2179.16875,2965.95,2525.111,
-4249.227205,1810.55125,671.186518,5751.51875,2179.16875,3120.7,2691.141,
-3989.753961,1810.55125,671.186518,5751.51875,2179.16875,3102.03,2745.141,
-3989.753961,1810.55125,671.186518,5809.14,2201.001429,3407.69,2894.961,
-4249.227205,1962.288889,727.4371799,5809.14,2201.001429,3611.7,3000,
-4249.227205,1962.288889,727.4371799,5751.51875,2179.16875,3717.52,3000,x
-3989.753961,1810.55125,671.186518,5319.262222,2015.392222,3789.91,3000,x
-3989.753961,1810.55125,671.186518,5319.262222,2015.392222,3726.32,3000,x
-3989.753961,1810.55125,671.186518,5751.51875,2179.16875,3758.77,3000,x
-3989.753961,1962.288889,727.4371799,5751.51875,2179.16875,3881.95,3000,x
-3989.753961,1962.288889,727.4371799,5751.51875,2179.16875,3817.54,3000,
-4249.227205,1962.288889,727.4371799,5809.14,2201.001429,3740.92,3000,
-4249.227205,1962.288889,727.4371799,5809.14,2201.001429,3656.92,3000,
-4249.227205,1962.288889,727.4371799,5809.14,2201.001429,3514.77,3000,
-4249.227205,1962.288889,727.4371799,5809.14,2201.001429,3478.85,3000,
-3989.753961,1962.288889,727.4371799,5809.14,2201.001429,3431.46,3000,
-3989.753961,1810.55125,671.186518,5751.51875,2179.16875,3395.58,3000,
-3058.909239,1810.55125,671.186518,5319.262222,2015.392222,3243.02,3000,
-3058.909239,1404.265714,520.572825,5319.262222,2015.392222,3248.8,2903.281,
-3079.724348,1413,523.811189,5355.761111,2029.221111,3246.12,2642.222,
-3079.724348,1413,523.811189,5355.761111,2029.221111,3156.87,2583.742,
-3079.724348,1413,523.811189,5355.761111,2029.221111,3025.9,2518.562,
-3079.724348,1413,523.811189,5355.761111,2029.221111,2964.92,2498.582,
-3079.724348,1413,523.811189,5355.761111,2029.221111,2964.92,2479.572,
-3079.724348,1413,523.811189,5799.50875,2197.3525,2980.34,2494.132,
-4260.476584,1824.915,676.5124208,5799.50875,2197.3525,3134.2,2652.642,
-4004.458792,1824.915,676.5124208,5799.50875,2197.3525,3115.64,2704.192,
-4004.458792,1824.915,676.5124208,5858.658571,2219.761429,3419.53,2847.222,
-4260.476584,1978.042222,733.2779098,5858.658571,2219.761429,3622.34,3000,
-4260.476584,1978.042222,733.2779098,5799.50875,2197.3525,3727.56,3000,x
-4004.458792,1824.915,676.5124208,5355.761111,2029.221111,3799.52,3000,x
-4004.458792,1824.915,676.5124208,5355.761111,2029.221111,3736.3,3000,x
-4004.458792,1824.915,676.5124208,5799.50875,2197.3525,3768.57,3000,x
-4004.458792,1978.042222,733.2779098,5799.50875,2197.3525,3892.25,3000,x
-4004.458792,1978.042222,733.2779098,5799.50875,2197.3525,3826.99,3000,
-4260.476584,1978.042222,733.2779098,5858.658571,2219.761429,3750.82,3000,
-4260.476584,1978.042222,733.2779098,5858.658571,2219.761429,3667.31,3000,
-4260.476584,1978.042222,733.2779098,5858.658571,2219.761429,3525.98,3000,
-4260.476584,1978.042222,733.2779098,5858.658571,2219.761429,3490.27,3000,
-4004.458792,1978.042222,733.2779098,5858.658571,2219.761429,3443.15,3000,
-4004.458792,1824.915,676.5124208,5799.50875,2197.3525,3407.48,3000,
-3079.724348,1824.915,676.5124208,5355.761111,2029.221111,3255.81,3000,
-3079.724348,1413,523.811189,5355.761111,2029.221111,3261.55,2855.162,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,3249.9,2589.4725,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,3165.91,2532.3625,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,3042.66,2468.7225,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,2981.92,2449.2025,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,2981.92,2427.5825,
-3078.599432,1413.854286,524.1275586,5861.92,2220.9975,2999.79,2444.8625,
-4290.274416,1841.20875,682.5519014,5861.92,2220.9975,3144.58,2599.6525,
-4032.841515,1841.20875,682.5519014,5861.92,2220.9975,3127.11,2649.9925,
-4032.841515,1841.20875,682.5519014,5925.44,2245.067143,3413.09,2789.6625,
-4290.274416,1999.571111,741.258319,5925.44,2245.067143,3603.95,2949.8225,
-4290.274416,1999.571111,741.258319,5861.92,2220.9975,3702.97,3000,
-4032.841515,1841.20875,682.5519014,5378.936667,2038.003333,3770.69,3000,
-4032.841515,1841.20875,682.5519014,5378.936667,2038.003333,3711.19,3000,
-4032.841515,1841.20875,682.5519014,5861.92,2220.9975,3741.56,3000,
-4032.841515,1999.571111,741.258319,5861.92,2220.9975,3850.13,3000,
-4032.841515,1999.571111,741.258319,5861.92,2220.9975,3796.54,3000,
-4290.274416,1999.571111,741.258319,5925.44,2245.067143,3724.85,3000,
-4290.274416,1999.571111,741.258319,5925.44,2245.067143,3646.27,3000,
-4290.274416,1999.571111,741.258319,5925.44,2245.067143,3513.27,3000,
-4290.274416,1999.571111,741.258319,5925.44,2245.067143,3479.66,3000,
-4032.841515,1999.571111,741.258319,5925.44,2245.067143,3435.32,3000,
-4032.841515,1841.20875,682.5519014,5861.92,2220.9975,3401.76,3000,
-3078.599432,1841.20875,682.5519014,5378.936667,2038.003333,3259.02,2992.5525,
-3078.599432,1413.854286,524.1275586,5378.936667,2038.003333,3264.43,2797.4225,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,3254.2,2527.046667,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,3178.76,2469.426667,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,3068.06,2405.206667,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,3009.14,2385.516667,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,2990.5,2359.656667,
-3092.880795,1416.634286,525.1594962,5917.525,2242.0675,3029.55,2381.136667,
-4312.657532,1857.99625,688.7744618,5917.525,2242.0675,3159.59,2537.316667,
-4061.363434,1857.99625,688.7744618,5917.525,2242.0675,3143.91,2588.116667,
-4061.363434,1857.99625,688.7744618,5982.107143,2266.534286,3400.77,2729.046667,
-4312.657532,2022.821111,749.8769153,5982.107143,2266.534286,3572.2,2890.646667,
-4312.657532,2022.821111,749.8769153,5917.525,2242.0675,3661.14,3000,
-4061.363434,1857.99625,688.7744618,5421.198889,2054.014444,3721.97,3000,
-4061.363434,1857.99625,688.7744618,5421.198889,2054.014444,3668.53,3000,
-4061.363434,1857.99625,688.7744618,5917.525,2242.0675,3695.8,3000,
-4061.363434,2022.821111,749.8769153,5917.525,2242.0675,3760.61,3000,
-4061.363434,2022.821111,749.8769153,5917.525,2242.0675,3745.18,3000,
-4312.657532,2022.821111,749.8769153,5982.107143,2266.534286,3680.8,3000,
-4312.657532,2022.821111,749.8769153,5982.107143,2266.534286,3610.21,3000,
-4312.657532,2022.821111,749.8769153,5982.107143,2266.534286,3490.75,3000,
-4312.657532,2022.821111,749.8769153,5982.107143,2266.534286,3460.57,3000,
-4061.363434,2022.821111,749.8769153,5982.107143,2266.534286,3420.74,3000,
-4061.363434,1857.99625,688.7744618,5917.525,2242.0675,3390.59,3000,
-3092.880795,1857.99625,688.7744618,5421.198889,2054.014444,3262.39,2933.766667,
-3092.880795,1416.634286,525.1594962,5421.198889,2054.014444,3267.24,2736.876667,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,3229.02,2463.329375,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,3144.42,2405.349375,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,3020.28,2340.729375,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,2954.21,2320.919375,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,2912.59,2286.629375,
-3137.102841,1441.291429,534.2988792,5965.07625,2260.08,2977.09,2316.509375,
-4317.102208,1869.04875,692.8724596,5965.07625,2260.08,3122.93,2473.659375,
-4073.275758,1869.04875,692.8724596,5965.07625,2260.08,3105.34,2524.769375,
-4073.275758,1869.04875,692.8724596,6027.58,2283.764286,3393.38,2666.569375,
-4317.102208,2029.417778,752.3235655,6027.58,2283.764286,3585.63,2829.169375,
-4317.102208,2029.417778,752.3235655,5965.07625,2260.08,3685.36,2967.099375,
-4073.275758,1869.04875,692.8724596,5478.788889,2075.835556,3753.57,3000,
-4073.275758,1869.04875,692.8724596,5478.788889,2075.835556,3693.64,2976.789375,
-4073.275758,1869.04875,692.8724596,5965.07625,2260.08,3724.23,2980.279375,
-4073.275758,2029.417778,752.3235655,5965.07625,2260.08,3775.72,3000,
-4073.275758,2029.417778,752.3235655,5965.07625,2260.08,3775.72,3000,
-4317.102208,2029.417778,752.3235655,6027.58,2283.764286,3707.4,3000,
-4317.102208,2029.417778,752.3235655,6027.58,2283.764286,3628.25,3000,
-4317.102208,2029.417778,752.3235655,6027.58,2283.764286,3494.29,3000,
-4317.102208,2029.417778,752.3235655,6027.58,2283.764286,3460.44,3000,
-4073.275758,2029.417778,752.3235655,6027.58,2283.764286,3415.78,3000,
-4073.275758,1869.04875,692.8724596,5965.07625,2260.08,3381.97,2977.639375,
-3137.102841,1869.04875,692.8724596,5478.788889,2075.835556,3238.2,2872.559375,
-3137.102841,1441.291429,534.2988792,5478.788889,2075.835556,3243.65,2674.449375,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,3215.76,2392.609412,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,3119.16,2329.279412,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,2977.42,2258.699412,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,2901.98,2237.059412,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,2878.09,2191.589412,
-3163.860227,1468.012857,544.2046704,6011.64875,2277.7275,2928.11,2232.239412,
-4308.451948,1876.79875,695.7459176,6011.64875,2277.7275,3094.62,2403.899412,
-4067.268283,1876.79875,695.7459176,6011.64875,2277.7275,3074.54,2459.719412,
-4067.268283,1876.79875,695.7459176,6075.952857,2302.094286,3403.43,2614.619412,
-4308.451948,2029.617778,752.3966325,6075.952857,2302.094286,3622.94,2792.219412,
-4308.451948,2029.617778,752.3966325,6011.64875,2277.7275,3736.81,2942.889412,
-4067.268283,1876.79875,695.7459176,5529.538889,2095.064444,3814.7,3000,
-4067.268283,1876.79875,695.7459176,5529.538889,2095.064444,3746.27,2953.469412,
-4067.268283,1876.79875,695.7459176,6011.64875,2277.7275,3781.19,2957.279412,
-4067.268283,2029.617778,752.3966325,6011.64875,2277.7275,3864.15,2999.159412,
-4067.268283,2029.617778,752.3966325,6011.64875,2277.7275,3844.42,3000,
-4308.451948,2029.617778,752.3966325,6075.952857,2302.094286,3761.98,3000,
-4308.451948,2029.617778,752.3966325,6075.952857,2302.094286,3671.6,3000,
-4308.451948,2029.617778,752.3966325,6075.952857,2302.094286,3518.65,3000,
-4308.451948,2029.617778,752.3966325,6075.952857,2302.094286,3479.99,3000,
-4067.268283,2029.617778,752.3966325,6075.952857,2302.094286,3429,3000,
-4067.268283,1876.79875,695.7459176,6011.64875,2277.7275,3390.4,2954.389412,
-3163.860227,1876.79875,695.7459176,5529.538889,2095.064444,3226.24,2839.609412,
-3163.860227,1468.012857,544.2046704,5529.538889,2095.064444,3232.46,2623.219412,
-3143.238315,1472.261429,545.7803098,5584.277778,2115.802222,3223.57,2346.495909,
-3143.238315,1472.261429,545.7803098,5584.277778,2115.802222,3124.28,2282.685909,
-3143.238315,1472.261429,545.7803098,5584.277778,2115.802222,2978.6,2211.575909,
-3143.238315,1472.261429,545.7803098,5584.277778,2115.802222,2909.89,2189.775909,
-3143.238315,1472.261429,545.7803098,5584.277778,2115.802222,2909.89,2133.075909,
-3143.238315,1472.261429,545.7803098,6063.015,2297.19,2927.92,2184.925909,
-4295.318199,1871.4725,693.7713938,6063.015,2297.19,3099.06,2357.865909,
-4049.361787,1871.4725,693.7713938,6063.015,2297.19,3078.42,2414.105909,
-4049.361787,1871.4725,693.7713938,6128.77,2322.104286,3416.46,2570.155909,
-4295.318199,2020.2,748.9062511,6128.77,2322.104286,3642.08,2749.095909,
-4295.318199,2020.2,748.9062511,6063.015,2297.19,3759.12,2900.885909,
-4049.361787,1871.4725,693.7713938,5584.277778,2115.802222,3839.17,3000,
-4049.361787,1871.4725,693.7713938,5584.277778,2115.802222,3768.84,2911.555909,
-4049.361787,1871.4725,693.7713938,6063.015,2297.19,3804.73,2915.385909,
-4049.361787,2020.2,748.9062511,6063.015,2297.19,3940.29,2957.585909,
-4049.361787,2020.2,748.9062511,6063.015,2297.19,3869.72,2987.645909,
-4295.318199,2020.2,748.9062511,6128.77,2322.104286,3784.99,3000,
-4295.318199,2020.2,748.9062511,6128.77,2322.104286,3692.09,2999.085909,
-4295.318199,2020.2,748.9062511,6128.77,2322.104286,3534.88,2999.125909,
-4295.318199,2020.2,748.9062511,6128.77,2322.104286,3495.15,2960.065909,
-4049.361787,2020.2,748.9062511,6128.77,2322.104286,3442.75,2974.195909,
-4049.361787,1871.4725,693.7713938,6063.015,2297.19,3403.07,2912.475909,
