Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,4214,11758.16501,10308.55928,9732.201833,30540.69795,3417.42564,2670.89947
,,,,,4215,11736.72226,10584.46057,9635.879561,30617.58788,3454.06032,2711.02553
,,,,,4216,11986.56718,10565.83025,9868.302611,30791.63773,3454.06032,2739.621
,,,,,4217,13397.39403,10800.48506,10071.57258,30669.88652,3405.86856,2758.75018
,,,,,4218,12973.07467,11523.96487,9887.638826,29868.86153,3351.52404,2750.50281
,,,,,4219,12137.23585,11352.8627,9469.022121,29495.61331,3259.53396,2750.54213
,,,,,4220,12482.50859,11187.40674,9821.9641,29978.99282,3236.29344,2713.39456
,,,,,4221,11994.68858,11008.00471,9570.862621,30186.48534,3205.62684,2726.83217
,,,,,4222,11093.2512,10891.02045,9037.723133,32133.11037,3182.41548,2668.12741
,,,,,4223,10172.7581,10160.98702,8270.820152,30136.18326,3083.69916,2558.14937
,,,,,4224,9290.66348,9641.289356,7618.287692,28538.72673,3087.43164,2350.79535
,,,,,4225,8950.842476,9140.859298,7197.95856,27752.093,3063.501,2086.79104
,,,,,4226,8849.822732,9011.219588,7064.05898,27299.75652,2990.6982,2020.72361
,,,,,4227,8843.9005,9027.291389,7064.05898,26656.45237,2883.89484,1947.10674
,,,,,4228,8843.9005,8957.400553,7064.05898,26437.84703,2827.04256,1924.53706
,,,,,4229,9185.052247,9045.318834,7064.05898,26601.93751,2805.8238,1857.51612
,,,,,4230,10617.52616,9659.586666,8002.632506,27502.09367,2846.73528,1919.51393
,,,,,4231,11526.72746,10529.48856,8580.040552,28577.69894,2972.21076,2098.55755
,,,,,4232,11357.92701,10378.50097,8715.204373,28267.86355,2957.07672,2156.79047
,,,,,4233,11756.57329,10299.97894,9273.440555,29500.47571,3204.91728,2318.35635
,,,,,4234,11998.1154,10425.89675,9688.714322,30811.74471,3370.33224,2503.61253
,,,,,4235,12627.47816,10974.5891,10470.26908,31331.23284,3456.1404,2660.76474
,,,,,4236,12457.95327,11109.02961,9609.718302,30560.28824,3514.82976,2844.05492
,,,,,4237,11506.74679,10547.43108,9446.722157,30062.05187,3463.26516,2671.80383
,,,,,4238,11640.04536,10281.74627,9651.230816,30716.81778,3489.58692,2675.77515
,,,,,4239,11618.81757,10571.28818,9557.696491,30794.15066,3548.21796,2719.45967
,,,,,4240,11866.15784,10551.73678,9783.3923,30969.20321,3537.23436,2750.58145
,,,,,4241,13302.56872,10797.99297,9980.778831,30846.7506,3475.10412,2771.41122
,,,,,4242,12842.77576,11626.70489,9802.168849,30041.11095,3406.99608,2762.4266
,,,,,4243,12015.31608,11377.68028,9395.668564,29665.71247,3291.73632,2762.47575
,,,,,4244,12357.12752,11204.04414,9738.395009,30151.87671,3262.6152,2722.03513
,,,,,4245,11874.19782,11015.77244,9494.561398,30360.56457,3224.19204,2736.66217
,,,,,4246,10981.7972,10893.00445,8976.853072,32347.37251,3195.10008,2672.76717
,,,,,4247,10070.53189,10126.87801,8232.147292,30309.97271,3071.39364,2553.03777
,,,,,4248,9197.280124,9581.486381,7598.501697,28703.31333,3076.07868,2327.33114
,,,,,4249,8935.777159,9204.533279,7125.530445,27873.86411,3079.12104,2070.36511
,,,,,4250,8834.926978,9073.991126,6992.978981,27419.54505,3006.8334,2000.57211
,,,,,4251,8809.372764,9090.174805,6992.978981,26773.42132,2900.76876,1922.78732
,,,,,4252,8809.372764,8974.618531,6992.978981,26495.35623,2844.315,1898.93974
,,,,,4253,9169.593806,9108.327742,6992.978981,26718.66752,2832.651,1836.17519
,,,,,4254,10599.66329,9726.871593,7925.047514,27622.76904,2863.87164,1893.64137
,,,,,4255,11507.33848,10602.82902,8498.755151,28703.08866,2988.47232,2082.80006
,,,,,4256,11338.82137,10450.79038,8633.052754,28391.89527,2973.4452,2144.3162
,,,,,4257,11736.79851,10371.72174,9187.711394,29629.90993,3219.5556,2315.00432
,,,,,4258,11977.93519,10498.51609,9600.323815,30946.92618,3383.81388,2510.72945
,,,,,4259,12606.24155,11051.02798,10379.68044,31468.69121,3469.02912,2676.75815
,,,,,4260,12437.00122,11186.40435,9521.834053,30694.36758,3527.31024,2881.33028
,,,,,4261,11487.39134,10620.89644,9359.882494,30193.94746,3476.10528,2688.41653
,,,,,4262,11620.46618,10353.36215,9563.080528,30851.58319,3502.24236,2692.61394
,,,,,4263,11599.27402,10644.91961,9470.145632,30929.25502,3571.82784,2738.76579
,,,,,4264,11846.19912,10625.23211,9694.395035,31105.07482,3549.5496,2771.64714
,,,,,4265,13307.64871,10873.20253,9890.516583,30982.0855,3487.86648,2793.64668
,,,,,4266,12821.17777,11742.11842,9713.051251,30172.91476,3420.225,2784.16073
,,,,,4267,11995.107,11456.92514,9309.156086,29795.87092,3305.772,2784.20005
,,,,,4268,12336.3447,11282.08029,9649.686116,30284.16599,3276.84528,2741.47887
,,,,,4269,11854.22561,11092.498,9407.41515,30493.76853,3238.69428,2756.94146
,,,,,4270,10963.3229,10968.8754,8893.024637,32535.56434,3209.79672,2689.42902
,,,,,4271,10053.58716,10197.41583,8153.091419,30442.95493,3086.96508,2562.94641
,,,,,4272,9181.801158,9648.227639,7523.506639,28829.25361,3091.61124,2324.49027
,,,,,4273,8988.400101,9245.429383,7148.498991,27822.73146,3110.80824,2089.43531
,,,,,4274,8886.957638,9114.307614,7017.001888,27369.2449,3049.44588,2020.83174
,,,,,4275,8831.397617,9130.56315,7017.001888,26724.30514,2959.3998,1944.374
,,,,,4276,8831.397617,9043.548617,7017.001888,26542.18516,2911.5774,1920.93928
,,,,,4277,9223.589927,9148.796687,7017.001888,26669.65167,2911.5774,1871.9269
,,,,,4278,10662.05805,9770.086912,7943.98287,27572.0965,2928.07224,1915.71955
,,,,,4279,11575.06392,10649.93364,8514.796421,28650.43652,3033.855,2101.66383
,,,,,4280,11405.55712,10497.21994,8648.416555,28339.81337,3021.10236,2162.13799
,,,,,4281,11805.87154,10417.80024,9200.277201,29575.55948,3230.03376,2329.91643
,,,,,4282,12048.42439,10545.15756,9610.808185,30890.16241,3369.4866,2522.30919
,,,,,4283,12680.42072,11100.12263,10388.44565,31410.97135,3441.82284,2685.51668
,,,,,4284,12510.18646,11236.10008,9532.714367,30638.06661,3491.30736,2903.89013
,,,,,4285,11554.99963,10668.08128,9371.579778,30138.56346,3447.8298,2696.97846
,,,,,4286,11688.856,10399.35913,9573.752773,30794.99413,3470.02056,2701.10706
,,,,,4287,11667.53938,10692.21112,9481.28669,30872.52363,3541.31676,2746.47251
,,,,,4288,11915.91465,10672.4362,9704.40486,31048.02126,3510.19332,2778.79355
,,,,,4289,13423.42035,10921.50763,9899.537067,30925.2573,3457.81224,2800.41955
,,,,,4290,12896.61924,11770.95157,9722.966965,30117.5693,3400.3962,2791.09088
,,,,,4291,12065.69704,11507.822,9321.109262,29741.21636,3303.22536,2791.14003
,,,,,4292,12408.9388,11332.20083,9659.921476,30228.61668,3278.67264,2749.14627
,,,,,4293,11923.98827,11141.77678,9418.872654,30437.83514,3246.2856,2764.33362
,,,,,4294,11027.85339,11017.60529,8907.077001,32396.74135,3221.75232,2697.98112
,,,,,4295,10112.77487,10242.72039,8170.8764,30387.11464,3117.46644,2573.64145
,,,,,4296,9235.868971,9691.093773,7544.467581,28776.37029,3121.42248,2339.23527
,,,,,4297,9098.089488,9284.872911,7152.273268,27615.76879,3135.98304,2115.63226
,,,,,4298,8995.412449,9153.192115,7016.929978,27165.65182,3085.128,2048.89639
,,,,,4299,8901.551955,9169.516954,7016.929978,26525.50424,3010.50756,1974.51278
,,,,,4300,8901.551955,9062.190232,7016.929978,26375.7243,2970.79164,1951.71701
,,,,,4301,9336.141623,9187.828229,7016.929978,26471.25687,2960.7606,1921.4701
,,,,,4302,10792.1162,9811.767279,7962.469762,27366.99615,2984.54544,1946.64473
,,,,,4303,11716.23354,10695.36518,8543.840609,28437.32366,3072.21012,2127.52656
,,,,,4304,11544.66381,10542.00039,8679.932071,28129.00856,3061.63476,2186.34928
,,,,,4305,11949.85014,10462.24208,9241.999478,29355.57256,3234.78684,2349.5666
,,,,,4306,12195.35491,10590.14238,9660.123304,30660.40744,3350.35764,2536.7298
,,,,,4307,12835.04277,11147.47351,10444.03207,31177.34655,3410.30088,2695.4843
,,,,,4308,12662.73672,11284.03069,9580.585127,30410.18481,3451.30956,2931.63039
,,,,,4309,11695.92507,10713.59019,9416.470326,29914.39318,3415.28724,2706.64135
,,,,,4310,11831.4105,10443.72235,9622.382546,30565.94629,3433.66776,2710.65199
,,,,,4311,11809.83445,10737.8229,9528.206287,30642.89972,3480.43068,2754.78869
,,,,,4312,12061.2325,10717.96367,9755.451066,30817.09332,3466.95876,2786.22503
,,,,,4313,13631.90242,10968.097,9954.192277,30695.24156,3423.55896,2807.26123
,,,,,4314,13053.87247,11836.20338,9774.35648,29893.55502,3375.96984,2798.18814
,,,,,4315,12212.83778,11556.91108,9365.066348,29519.99853,3295.44936,2798.23729
,,,,,4316,12560.25686,11380.54116,9710.144954,30003.77727,3275.09568,2757.38381
,,,,,4317,12069.40438,11189.30525,9464.637892,30211.44114,3248.24904,2772.16813
,,,,,4318,11162.36335,11064.60437,8943.376488,32134.78584,3227.92452,2707.61452
,,,,,4319,10236.14813,10286.4158,8193.559727,30161.09753,3141.504,2586.65637
,,,,,4320,9348.570106,9732.43736,7555.565367,28562.32169,3144.77964,2358.63969
,,,,,4321,9268.668206,9353.626916,7151.281036,27435.87999,3135.87612,2151.41346
,,,,,4322,9164.07127,9220.971677,7000.53515,26988.69182,3087.0234,2089.09126
,,,,,4323,9058.473379,9237.417321,7000.53515,26352.70952,3015.34812,2019.64231
,,,,,4324,9005.558212,9100.077186,7000.53515,26098.79501,2977.19712,1998.35053
,,,,,4325,9511.171539,9255.8641,7000.53515,26298.81513,2961.42156,1987.17382
,,,,,4326,10994.37053,9884.420317,7983.337244,27188.72605,2990.4066,1993.61247
,,,,,4327,11935.7674,10774.55686,8580.393916,28252.08919,3074.62068,2162.51153
,,,,,4328,11760.98959,10620.05717,8720.157229,27945.78023,3064.46328,2217.44157
,,,,,4329,12173.75226,10539.70866,9297.389639,29164.36327,3230.79192,2369.85572
,,,,,4330,12423.84758,10668.55542,9726.794762,30460.70791,3341.79432,2544.61346
,,,,,4331,13075.49659,11230.01081,10546.72277,30974.28342,3399.38532,2692.85969
,,,,,4332,12899.96869,11367.57852,9645.110585,30212.11342,3438.77076,2936.59454
,,,,,4333,11915.07919,10792.91674,9476.567842,29719.54779,3404.16756,2703.27949
,,,,,4334,12053.09798,10521.05188,9688.035729,30366.8614,3421.8288,2707.02472
,,,,,4335,12031.1185,10817.32877,9591.318524,30443.31411,3459.31884,2748.23208
,,,,,4336,12287.21729,10797.32259,9824.694539,30616.37428,3453.8076,2777.59429
,,,,,4337,13927.17403,11049.30691,10028.79794,30495.31537,3412.11852,2797.23463
,,,,,4338,13298.41805,11945.72307,9844.110036,29698.84521,3366.40536,2788.76117
,,,,,4339,12441.65735,11642.47823,9423.776946,29327.71937,3289.0536,2788.80049
,,,,,4340,12795.57261,11464.80317,9778.166034,29808.35027,3269.50668,2750.66009
,,,,,4341,12295.54198,11272.15211,9526.035005,30014.66293,3243.71952,2764.46141
,,,,,4342,11371.54071,11146.52844,8990.709575,32018.51597,3224.20176,2704.18385
,,,,,4343,10428.00674,10362.58125,8220.662191,29964.64688,3141.18324,2591.24698
,,,,,4344,9523.832415,9804.503354,7565.454261,28376.27389,3144.3228,2378.31935
,,,,,4345,9931.379063,9674.184164,7501.120132,27717.62239,3155.52024,2223.096812
,,,,,4346,9819.309361,9561.316297,7328.003143,27265.78429,3110.06952,2161.619992
,,,,,4347,9706.167192,9561.316297,7322.67587,26623.18895,3043.3806,2093.114722
,,,,,4348,9603.003313,9561.316297,7322.67587,26285.95426,3007.88316,2072.108012
,,,,,4349,10191.20767,9573.538985,7325.760984,26568.73415,2857.18428,2068.097372
,,,,,4350,11780.37152,10220.62707,8373.929709,27467.8985,3020.17896,2068.097372
,,,,,4351,12789.02502,11137.00771,9000.229683,28542.31866,3098.52216,2234.047432
,,,,,4352,12601.76048,10977.95287,9146.838478,28232.82465,3089.07432,2288.240222
,,,,,4353,13044.01234,10895.23542,9752.343215,29464.0787,3243.82644,2438.590072
,,,,,4354,13311.97533,11027.881,10202.78022,30773.90293,3347.12088,2610.988612
,,,,,4355,14010.18039,11605.88991,11121.90088,31292.81868,3400.69752,2757.229522
,,,,,4356,13822.11218,11747.51355,10117.09522,30522.72351,3401.82504,2949
,,,,,4357,12766.85878,11155.90889,9940.297407,30025.03611,3401.82504,2767.501872
,,,,,4358,12914.73811,10876.02858,10162.1228,30679.08059,3401.82504,2771.197952
,,,,,4359,12891.18833,11181.04067,10060.66847,30756.32827,3401.82504,2811.854832
,,,,,4360,13165.58371,11160.44464,10305.47504,30931.18794,3401.82504,2840.814012
,,,,,4361,14943.37262,11419.85827,10519.57524,30808.87024,3401.82504,2860.188942
,,,,,4362,14249.02814,12229.03145,10325.84149,30004.11826,3370.01148,2851.833442
,,,,,4363,13331.0575,12030.5182,9884.92086,29629.1334,3298.0446,2851.872762
,,,,,4364,13710.25769,11847.6047,10256.66761,30114.76197,3279.85848,2814.243522
,,,,,4365,13174.50313,11649.27367,9992.187427,30323.21991,3255.8598,2827.858072
,,,,,4366,12184.48803,11519.9462,9430.642236,32495.06973,3237.70284,2768.396402
,,,,,4367,11173.54474,10712.88573,8622.87862,30272.68379,3160.458,2656.983182
,,,,,4368,10204.77308,10138.35389,7935.579191,28667.79465,3163.38372,2446.935742
,,,,,4369,9987.057527,9669.871622,7643.939872,28171.68935,3025.76796,2306.22957
,,,,,4370,9874.361152,9559.55059,7471.614882,27712.45851,2971.57896,2242.541001
,,,,,4371,9760.586314,9559.55059,7471.614882,27059.34934,2892.05964,2171.558571
,,,,,4372,9695.206018,9559.55059,7471.614882,26646.3717,2849.73876,2149.79495
,,,,,4373,10248.33905,9571.032754,7471.614882,27004.00359,2752.49016,2142.668201
,,,,,4374,11846.38919,10206.50734,8533.294858,27917.87961,2864.40624,2144.958591
,,,,,4375,12860.6829,11106.44141,9171.467284,29009.87888,2957.81544,2317.57339
,,,,,4376,12672.37121,10950.24118,9320.855267,28695.32109,2946.54996,2373.72235
,,,,,4377,13117.09605,10869.00828,9937.838251,29946.7203,3131.04528,2529.488531
,,,,,4378,13386.55744,10999.27323,10396.81396,31277.9752,3254.17824,2708.09963
,,,,,4379,14088.66673,11566.90843,11300.0392,31805.38119,3318.05808,2859.60942
,,,,,4380,13899.54687,11705.99031,10309.50468,31022.68612,3342.33864,2949
,,,,,4381,12838.3927,11125.00337,10129.3554,30516.85581,3323.3652,2870.25531
,,,,,4382,12987.09894,10850.14615,10355.38582,31181.60143,3342.33864,2874.089011
,,,,,4383,12963.41748,11149.6841,10252.00828,31260.11299,3342.33864,2916.20073
,,,,,4384,13239.34722,11129.45771,10501.45551,31437.83363,3342.33864,2946.21172
,,,,,4385,14998.1385,11384.21556,10719.6143,31313.51464,3332.18124,2949
,,,,,4386,14328.85007,12180.56412,10522.20804,30495.59571,3281.48172,2949
,,,,,4387,13405.74631,11983.91578,10072.9291,30114.47554,3195.67356,2949
,,,,,4388,13787.06691,11804.28509,10451.72287,30608.04972,3173.99796,2918.68772
,,,,,4389,13248.31653,11609.51357,10182.22907,30819.91833,3145.392,2932.783941
,,,,,4390,12252.76545,11482.50718,9610.03895,33073.82448,3123.73584,2871.17933
,,,,,4391,11236.16916,10689.93128,8786.962968,30768.55537,3031.64856,2755.755471
,,,,,4392,10261.98031,10125.71075,8086.634752,29137.40785,3035.13804,2538.138931
,,,,,4393,9900.735213,9492.634686,7758.932643,28506.96975,2952.16812,2414.449515
,,,,,4394,9789.010413,9367.765721,7581.005534,28042.28015,2894.6646,2348.165825
,,,,,4395,9685.760582,9374.681812,7581.005534,27381.40765,2810.28528,2274.313035
,,,,,4396,9685.760582,9367.765721,7581.005534,26963.12653,2765.37888,2251.664715
,,,,,4397,10159.76418,9393.405314,7581.005534,27325.40401,2711.27736,2248.951635
,,,,,4398,11744.03726,10031.39061,8661.609334,28250.14304,2780.93088,2248.951635
,,,,,4399,12749.58656,10934.88024,9309.340986,29355.12264,2880.05544,2426.255345
,,,,,4400,12562.89834,10778.06287,9460.966661,29036.82577,2868.09984,2484.675035
,,,,,4401,13003.78914,10696.50903,10087.19147,30303.10005,3063.8898,2646.752075
,,,,,4402,13270.92745,10827.28865,10553.04221,31650.17924,3194.55576,2832.607885
,,,,,4403,13966.98373,11397.16653,11467.78762,32183.85437,3262.34304,2949
,,,,,4404,13779.49431,11536.79791,10464.42511,31391.8556,3308.28948,2949
,,,,,4405,12727.48853,10953.51554,10281.57736,30880.01261,3267.98064,2949
,,,,,4406,12874.91275,10677.57238,10510.99351,31552.6599,3288.77172,2949
,,,,,4407,12851.43545,10978.29378,10406.06747,31632.10471,3308.28948,2949
,,,,,4408,13124.98635,10957.98748,10659.25119,31811.93787,3308.28948,2949
,,,,,4409,14816.36453,11213.75185,10880.6778,31686.14112,3277.33128,2949
,,,,,4410,14205.09641,12040.39209,10680.31457,30858.4998,3223.53108,2949
,,,,,4411,13289.95089,11815.82144,10224.30586,30472.84935,3132.47412,2949
,,,,,4412,13667.98406,11635.48105,10608.7736,30972.29052,3109.46688,2949
,,,,,4413,13133.87833,11439.93999,10335.24304,31186.67756,3079.11132,2949
,,,,,4414,12146.91008,11312.43182,9754.482044,33458.52147,3056.13324,2949
,,,,,4415,11139.07804,10516.72451,8919.077155,31134.70406,2958.40836,2882.190405
,,,,,4416,10173.28784,9950.274797,8208.258678,29484.1675,2962.11168,2655.756355
,,,,,4417,9778.178633,9400.069231,7777.520536,28523.70489,2901.35196,2521.488832
,,,,,4418,9667.833232,9290.858001,7624.312647,28058.74282,2839.3092,2459.618812
,,,,,4419,9584.045689,9290.858001,7624.312647,27397.48282,2748.27168,2390.681022
,,,,,4420,9584.045689,9290.858001,7624.312647,27005.59441,2699.81748,2373.311412
,,,,,4421,10034.00952,9302.017477,7624.312647,27341.44634,2679.59988,2373.311412
,,,,,4422,11598.72253,9932.431395,8674.379258,28266.72759,2716.5942,2373.311412
,,,,,4423,12591.85693,10825.19874,9317.936122,29372.35508,2823.55308,2532.508262
,,,,,4424,12407.47363,10670.24243,9468.584534,29053.87159,2810.65464,2587.045102
,,,,,4425,12842.92101,10589.65644,10090.77317,30320.88833,3021.8994,2738.348462
,,,,,4426,13106.76114,10718.88401,10553.62139,31668.75738,3162.888,2911.847962
,,,,,4427,13794.22363,11281.99879,11401.94924,32202.74542,3236.02128,2949
,,,,,4428,13609.04902,11419.97308,10465.57545,31410.28227,3286.05012,2949
,,,,,4429,12570.03173,10843.61288,10283.9062,30898.13916,3242.09628,2949
,,,,,4430,12715.63579,10570.94452,10511.84371,31571.18085,3264.53004,2949
,,,,,4431,12692.44835,10868.09707,10407.59394,31650.67225,3311.92476,2949
,,,,,4432,12962.62189,10848.03175,10659.14583,31830.61085,3305.1402,2949
,,,,,4433,14615.0257,11100.76081,10879.14529,31704.74034,3252.19536,2949
,,,,,4434,14029.39647,11891.52094,10680.07346,30876.61374,3194.1378,2949
,,,,,4435,13125.5497,11695.68526,10227.00383,30490.73717,3095.89776,2949
,,,,,4436,13498.91552,11517.48508,10608.99358,30990.47118,3071.07288,2949
,,,,,4437,12971.40408,11324.26463,10337.22599,31204.98393,3038.31648,2949
,,,,,4438,11996.62133,11198.26968,9760.208139,33455.26383,3013.52076,2949
,,,,,4439,11001.23238,10412.00553,8930.187636,31152.97995,2908.08792,2949
,,,,,4440,10047.36622,9852.278237,8223.950556,29501.47561,2912.08284,2746.753112
,,,,,4441,9740.945899,9307.749346,7671.211219,28138.9875,2870.32572,2578.631515
,,,,,4442,9631.01956,9214.906984,7531.939132,27680.28908,2808.594,2522.679155
,,,,,4443,9529.176037,9214.906984,7531.939132,27027.93713,2718.01332,2460.317635
,,,,,4444,9529.176037,9214.906984,7531.939132,26825.80564,2669.80212,2447.695915
,,,,,4445,9995.805214,9221.307009,7531.939132,26972.65554,2665.47672,2447.695915
,,,,,4446,11554.57587,9777.07934,8514.762058,27885.47203,2686.50108,2447.695915
,,,,,4447,12543.93861,10564.14222,9120.066907,28976.20525,2792.91564,2588.608965
,,,,,4448,12360.25555,10427.53287,9261.761012,28662.01216,2780.08524,2637.926075
,,,,,4449,12794.04922,10356.48834,9846.967731,29911.96051,2990.2608,2774.789165
,,,,,4450,13056.88735,10470.41524,10282.30497,31241.67198,3130.53984,2931.715285
,,,,,4451,13741.73905,10966.85672,11107.91016,31768.4665,3203.31348,2949
,,,,,4452,13557.26769,11088.49472,10199.49235,30986.67887,3253.0896,2949
,,,,,4453,12522.1963,10580.3761,10028.62123,30481.43501,3209.35932,2949
,,,,,4454,12667.24739,10339.99193,10243.01049,31145.40994,3231.67644,2949
,,,,,4455,12644.14801,10601.96134,10144.95716,31223.83048,3297.90852,2949
,,,,,4456,12913.2955,10584.27178,10381.55721,31401.34507,3272.08248,2949
,,,,,4457,14586.32179,10807.07748,10588.48024,31277.17021,3219.40008,2949
,,,,,4458,13976.01876,11515.41191,10401.24092,30460.19957,3161.64384,2949
,,,,,4459,13075.60456,11331.56233,9975.101046,30079.52126,3063.8898,2949
,,,,,4460,13447.55244,11174.46121,10334.38592,30572.5232,3039.19128,2949
,,,,,4461,12922.04434,11004.11825,10078.77177,30784.14617,3006.60984,2949
,,,,,4462,11950.96355,10893.04121,9536.050966,32859.09708,2981.93076,2949
,,,,,4463,10959.35483,10199.87146,8755.365585,30732.84276,2877.03252,2949
,,,,,4464,10009.11118,9706.41639,8091.106135,29103.58636,2880.99828,2782.387755
,,,,,4465,9747.290097,9109.74338,7450.354729,27516.10694,2846.56032,2569.264643
,,,,,4466,9637.292353,9019.148057,7324.509416,27067.54975,2787.76404,2520.183453
,,,,,4467,9549.038445,9019.148057,7324.509416,26435.99131,2701.4796,2465.489332
,,,,,4468,9549.038445,9019.148057,7324.509416,26435.99131,2658.82824,2448.719353
,,,,,4469,10002.31496,9024.894728,7324.509416,26435.99131,2658.82824,2447.235023
,,,,,4470,11562.09815,9570.420625,8242.958504,27268.19636,2671.47396,2447.235023
,,,,,4471,12552.10355,10342.9729,8811.705384,28334.81489,2772.8244,2578.013343
,,,,,4472,12368.30118,10208.88214,8944.841737,28027.56819,2760.60636,2621.275172
,,,,,4473,12802.37663,10139.14741,9494.704334,29249.8818,2960.79948,2741.299472
,,,,,4474,13065.38549,10250.97392,9903.748962,30550.19506,3094.42032,2878.939132
,,,,,4475,13750.68205,10738.2628,10707.64473,31065.34284,3163.73364,2949
,,,,,4476,13566.09086,10857.65824,9825.937888,30300.83953,3211.13808,2949
,,,,,4477,12530.34712,10358.9075,9665.386698,29806.76596,3169.48788,2949
,,,,,4478,12675.49244,10122.95514,9866.827712,30456.06125,3190.74552,2949
,,,,,4479,12652.37805,10380.09478,9774.696409,30532.74802,3266.43516,2949
,,,,,4480,12921.70037,10362.73135,9997.006763,30706.33799,3229.23672,2949
,,,,,4481,14576.97402,10581.42932,10191.43248,30584.90847,3179.05236,2949
,,,,,4482,13985.11395,11278.44875,10015.50166,29786,3124.03716,2949
,,,,,4483,13084.11486,11096.24456,9615.098914,29413.738,3030.92928,2949
,,,,,4484,13456.30435,10942.03982,9952.684435,29895.8403,3007.40688,2949
,,,,,4485,12930.4549,10774.83736,9712.508347,30102.78456,2976.37092,2949
,,,,,4486,11958.74332,10665.80819,9202.565686,31920.69325,2952.86796,2949
,,,,,4487,10966.49047,9985.417987,8469.03055,30052.6154,2852.94636,2915.654183
,,,,,4488,10015.62957,9501.060444,7844.889688,28459.37976,2856.72744,2747.974042
,,,,,4489,9734.439362,8944.580094,7261.667989,26956.50704,2848.16412,2521.865202
,,,,,4490,9624.586256,8849.237892,7153.485808,26517.0608,2805.06564,2464.978992
,,,,,4491,9592.934297,8849.237892,7153.485808,25963.12914,2741.8176,2401.575492
,,,,,4492,9592.934297,8849.237892,7153.485808,25963.12914,2708.15724,2382.141582
,,,,,4493,9989.128891,8856.364777,7153.485808,25963.12914,2695.67676,2340.000372
,,,,,4494,11546.8611,9423.536312,7986.292271,26713.63194,2719.82124,2377.816382
,,,,,4495,12535.56473,10226.74229,8506.259262,27758.58566,2794.1112,2531.999932
,,,,,4496,12352.00404,10087.33101,8627.976869,27457.57966,2785.15908,2582.152592
,,,,,4497,12785.50872,10014.82931,9130.67923,28655.06603,2931.8922,2721.286412
,,,,,4498,13048.17175,10131.09292,9504.641201,29928.96776,3029.83092,2880.827312
,,,,,4499,13732.5672,10637.71669,10279.55357,30433.65202,3080.63736,2949
,,,,,4500,13548.21873,10761.84956,9433.503774,29684.67705,3115.38636,2949
,,,,,4501,12513.8369,10243.30914,9286.722627,29200.63894,3084.85584,2949
,,,,,4502,12658.79137,9997.994552,9470.886587,29836.74596,3100.437,2949
,,,,,4503,12635.70738,10265.3371,9386.657138,29911.87509,3135.24432,2949
,,,,,4504,12904.67556,10247.28472,9589.900532,30081.93916,3128.65416,2949
,,,,,4505,14481.96528,10474.66029,9767.650879,29962.97608,3091.86396,2949
,,,,,4506,13966.69084,11195.58271,9606.809174,29180.29477,3051.5454,2949
,,,,,4507,13066.87649,11009.90262,9240.747891,28815.59403,2983.30128,2949
,,,,,4508,13438.57658,10849.57927,9549.37961,29287.90403,2966.058,2949
,,,,,4509,12913.41857,10675.74247,9329.802779,29490.64491,2943.30348,2949
,,,,,4510,11942.98471,10562.38719,8863.596527,31123.31568,2926.07964,2949
,,,,,4511,10952.03659,9855.000137,8192.974726,29441.49477,2852.83944,2923.391212
,,,,,4512,10002.426,9351.424024,7622.364746,27880.62041,2855.60964,2729.012792
,,,,,4513,9724.043893,8994.819044,7129.263837,26858.6796,2825.1666,2483.900923
,,,,,4514,9614.307789,8867.2293,7009.137713,26420.82611,2781.41688,2424.213163
,,,,,4515,9525.061447,8883.04696,7009.137713,25814.73869,2717.226,2357.683723
,,,,,4516,9525.061447,8839.920767,7009.137713,25814.73869,2683.0602,2337.296303
,,,,,4517,9978.462155,8900.789341,7009.137713,25814.73869,2658.82824,2267.159252
,,,,,4518,11534.53524,9505.343881,7899.23121,26616.68479,2694.88944,2332.754843
,,,,,4519,12522.18582,10361.4902,8451.734938,27657.85114,2770.30692,2494.536983
,,,,,4520,12338.82064,10212.89014,8581.068978,27357.93611,2761.209,2547.156973
,,,,,4521,12771.8636,10135.60976,9115.227749,28551.08227,2910.168,2693.142303
,,,,,4522,13034.24687,10259.53646,9512.590249,29820.36682,3009.58416,2860.537373
,,,,,4523,13717.91338,10799.55245,10306.82422,30323.22188,3061.15848,2949
,,,,,4524,13533.76126,10931.86708,9437.001424,29576.96153,3096.43236,2949
,,,,,4525,12500.48113,10379.14899,9281.035503,29094.67778,3065.445,2949
,,,,,4526,12645.28121,10117.6654,9476.723453,29728.47928,3081.25944,2949
,,,,,4527,12622.22181,10402.62884,9387.223378,29803.3361,3106.24956,2949
,,,,,4528,12890.90351,10383.3866,9603.18465,29972.78379,3106.24956,2949
,,,,,4529,14545.12856,10625.7488,9792.057658,29854.25188,3072.56004,2949
,,,,,4530,13951.78766,11453.51236,9621.151344,29074.40735,3031.62912,2949
,,,,,4531,13052.93168,11196.26963,9232.183915,28711.02845,2962.35468,2949
,,,,,4532,13424.23589,11025.37916,9560.128148,29181.62659,2944.84896,2949
,,,,,4533,12899.63721,10840.08456,9326.811379,29383.63265,2921.75424,2949
,,,,,4534,11930.23695,10719.25788,8831.432447,31150.27844,2904.26796,2949
